date,SBM
2012-12-17,2200.0
2012-12-18,2200.0
2012-12-19,2200.0
2012-12-20,2230.0
2012-12-21,2230.0
2012-12-24,2230.0
2012-12-25,2230.0
2012-12-26,2230.0
2012-12-27,2230.0
2012-12-28,2230.0
2012-12-31,2230.0
2013-01-02,2230.0
2013-01-03,2200.0
2013-01-04,2200.0
2013-01-07,2200.0
2013-01-08,2200.0
2013-01-09,2200.0
2013-01-10,2068.0
2013-01-14,2100.0
2013-01-15,2150.0
2013-01-16,2150.0
2013-01-17,2200.0
2013-01-18,2199.0
2013-01-21,2199.0
2013-01-22,2199.0
2013-01-23,2199.0
2013-01-28,2199.0
2013-01-29,2199.0
2013-01-30,2199.0
2013-01-31,2199.0
2013-02-01,2199.0
2013-02-04,2199.0
2013-02-05,2324.0
2013-02-06,2340.0
2013-02-07,2340.0
2013-02-08,2340.0
2013-02-11,2340.0
2013-02-12,2340.0
2013-02-13,2340.0
2013-02-14,2300.0
2013-02-15,2300.0
2013-02-18,2300.0
2013-02-19,2320.0
2013-02-20,2320.0
2013-02-21,2320.0
2013-02-22,2320.0
2013-02-25,2320.0
2013-02-26,2320.0
2013-02-27,2300.0
2013-02-28,2380.0
2013-03-01,2380.0
2013-03-04,2400.0
2013-03-05,2400.0
2013-03-06,2400.0
2013-03-07,2400.0
2013-03-08,2400.0
2013-03-11,2400.0
2013-03-12,2256.0
2013-03-13,2256.0
2013-03-14,2256.0
2013-03-15,2391.0
2013-03-18,2391.0
2013-03-19,2391.0
2013-03-20,2391.0
2013-03-21,2391.0
2013-03-22,2391.0
2013-03-25,2391.0
2013-03-26,2391.0
2013-03-27,2400.0
2013-03-28,2400.0
2013-03-29,2400.0
2013-04-01,2400.0
2013-04-02,2400.0
2013-04-03,2400.0
2013-04-04,2400.0
2013-04-05,2400.0
2013-04-08,2400.0
2013-04-09,2400.0
2013-04-10,2400.0
2013-04-11,2400.0
2013-04-12,2400.0
2013-04-15,2400.0
2013-04-16,2400.0
2013-04-17,2400.0
2013-04-18,2405.0
2013-04-19,2405.0
2013-04-22,2405.0
2013-04-23,2405.0
2013-04-24,2405.0
2013-04-25,2405.0
2013-04-26,2405.0
2013-04-29,2405.0
2013-04-30,2405.0
2013-05-02,2405.0
2013-05-03,2405.0
2013-05-06,2405.0
2013-05-07,2405.0
2013-05-08,2405.0
2013-05-09,2405.0
2013-05-10,2405.0
2013-05-13,2405.0
2013-05-14,2405.0
2013-05-15,2500.0
2013-05-16,2500.0
2013-05-17,2501.0
2013-05-20,2501.0
2013-05-21,2501.0
2013-05-22,2500.0
2013-05-23,2500.0
2013-05-24,2500.0
2013-05-27,2501.0
2013-05-28,2500.0
2013-05-29,2500.0
2013-05-30,2500.0
2013-05-31,2500.0
2013-06-03,2550.0
2013-06-04,2550.0
2013-06-05,2550.0
2013-06-06,2550.0
2013-06-07,2550.0
2013-06-10,2550.0
2013-06-11,2550.0
2013-06-12,2400.0
2013-06-13,2400.0
2013-06-14,2420.0
2013-06-17,2420.0
2013-06-18,2420.0
2013-06-19,2420.0
2013-06-20,2420.0
2013-06-21,2420.0
2013-06-24,2420.0
2013-06-25,2420.0
2013-06-26,2420.0
2013-06-27,2420.0
2013-06-28,2500.0
2013-07-01,2387.0
2013-07-02,2387.0
2013-07-03,2387.0
2013-07-04,2387.0
2013-07-05,2387.0
2013-07-08,2387.0
2013-07-09,2387.0
2013-07-10,2387.0
2013-07-11,2387.0
2013-07-12,2300.0
2013-07-15,2300.0
2013-07-16,2300.0
2013-07-17,2300.0
2013-07-18,2300.0
2013-07-19,2287.0
2013-07-22,2287.0
2013-07-23,2400.0
2013-07-24,2400.0
2013-07-25,2400.0
2013-07-26,2287.0
2013-07-29,2287.0
2013-07-31,2400.0
2013-08-01,2400.0
2013-08-02,2400.0
2013-08-05,2400.0
2013-08-06,2400.0
2013-08-08,2400.0
2013-08-13,2400.0
2013-08-15,2400.0
2013-08-16,2400.0
2013-08-19,2400.0
2013-08-22,2260.0
2013-08-23,2260.0
2013-08-26,2260.0
2013-08-27,2260.0
2013-08-28,2260.0
2013-08-29,2260.0
2013-08-30,2260.0
2013-09-02,2260.0
2013-09-03,2260.0
2013-09-04,2260.0
2013-09-05,2260.0
2013-09-06,2288.0
2013-09-09,2300.0
2013-09-10,2300.0
2013-09-11,2300.0
2013-09-12,2255.0
2013-09-13,2250.0
2013-09-16,2250.0
2013-09-17,2250.0
2013-09-18,2380.0
2013-09-19,2380.0
2013-09-20,2380.0
2013-09-23,2380.0
2013-09-24,2380.0
2013-09-25,2250.0
2013-09-26,2250.0
2013-09-27,2250.0
2013-09-30,2250.0
2013-10-01,2250.0
2013-10-02,2250.0
2013-10-03,2250.0
2013-10-04,2250.0
2013-10-07,2250.0
2013-10-08,2250.0
2013-10-09,2385.0
2013-10-10,2385.0
2013-10-11,2385.0
2013-10-14,2385.0
2013-10-15,2450.0
2013-10-21,2500.0
2013-10-22,2500.0
2013-10-23,2500.0
2013-10-24,2500.0
2013-10-25,2500.0
2013-10-28,2500.0
2013-10-29,2500.0
2013-10-30,2500.0
2013-10-31,2500.0
2013-11-01,2500.0
2013-11-07,2500.0
2013-11-08,2500.0
2013-11-11,2350.0
2013-11-12,2350.0
2013-11-13,2350.0
2013-11-14,2350.0
2013-11-15,2350.0
2013-11-19,2350.0
2013-11-20,2350.0
2013-11-21,2350.0
2013-11-22,2350.0
2013-11-25,2450.0
2013-11-26,2500.0
2013-11-27,2500.0
2013-11-28,2370.0
2013-11-29,2370.0
2013-12-02,2355.0
2013-12-03,2215.0
2013-12-04,2130.0
2013-12-05,2200.0
2013-12-06,2200.0
2013-12-09,2150.0
2013-12-10,2161.0
2013-12-11,2161.0
2013-12-12,2161.0
2013-12-13,2161.0
2013-12-16,2161.0
2013-12-17,2290.0
2013-12-18,2395.0
2013-12-19,2252.0
2013-12-20,2252.0
2013-12-23,2252.0
2013-12-24,2252.0
2013-12-25,2252.0
2013-12-26,2252.0
2013-12-27,2252.0
2013-12-30,2350.0
2013-12-31,2210.0
2014-01-02,2210.0
2014-01-03,2210.0
2014-01-06,2210.0
2014-01-07,2210.0
2014-01-08,2210.0
2014-01-09,2210.0
2014-01-10,2210.0
2014-01-13,2210.0
2014-01-16,2210.0
2014-01-17,2150.0
2014-01-20,2150.0
2014-01-21,2150.0
2014-01-22,2150.0
2014-01-23,2150.0
2014-01-24,2150.0
2014-01-27,2150.0
2014-01-28,2150.0
2014-01-29,2150.0
2014-01-30,2150.0
2014-01-31,2150.0
2014-02-03,2150.0
2014-02-04,2150.0
2014-02-05,2150.0
2014-02-06,2150.0
2014-02-07,2150.0
2014-02-10,2150.0
2014-02-11,2150.0
2014-02-12,2150.0
2014-02-13,2150.0
2014-02-14,2150.0
2014-02-17,2150.0
2014-02-18,2150.0
2014-02-19,2150.0
2014-02-20,2150.0
2014-02-21,2150.0
2014-02-24,2150.0
2014-02-25,2150.0
2014-02-26,2150.0
2014-02-27,2150.0
2014-02-28,2110.0
2014-03-03,2110.0
2014-03-04,2110.0
2014-03-05,2110.0
2014-03-06,2110.0
2014-03-07,2110.0
2014-03-10,2110.0
2014-03-11,2110.0
2014-03-12,2110.0
2014-03-13,2110.0
2014-03-14,2110.0
2014-03-17,2110.0
2014-03-18,2151.0
2014-03-19,2151.0
2014-03-20,2151.0
2014-03-21,2151.0
2014-03-24,2200.0
2014-03-25,2151.0
2014-03-26,2151.0
2014-03-27,2151.0
2014-03-28,2151.0
2014-03-31,2151.0
2014-04-01,2151.0
2014-04-02,2151.0
2014-04-03,2151.0
2014-04-04,2151.0
2014-04-07,2151.0
2014-04-08,2152.0
2014-04-09,2200.0
2014-04-10,2200.0
2014-04-11,2200.0
2014-04-14,2200.0
2014-04-15,2200.0
2014-04-16,2200.0
2014-04-17,2200.0
2014-04-18,2200.0
2014-04-21,2200.0
2014-04-22,2200.0
2014-04-23,2151.0
2014-04-24,2151.0
2014-04-25,2151.0
2014-04-28,2151.0
2014-04-29,2151.0
2014-04-30,2151.0
2014-05-02,2151.0
2014-05-05,2151.0
2014-05-06,2161.0
2014-05-07,2161.0
2014-05-08,2161.0
2014-05-09,2162.0
2014-05-12,2162.0
2014-05-13,2162.0
2014-05-14,2162.0
2014-05-15,2162.0
2014-05-16,2162.0
2014-05-19,2162.0
2014-05-20,2162.0
2014-05-21,2162.0
2014-05-22,2162.0
2014-05-23,2162.0
2014-05-26,2162.0
2014-05-27,2162.0
2014-05-28,2162.0
2014-05-29,2162.0
2014-05-30,2162.0
2014-06-02,2279.0
2014-06-03,2175.0
2014-06-04,2175.0
2014-06-05,2175.0
2014-06-06,2175.0
2014-06-09,2175.0
2014-06-10,2175.0
2014-06-11,2175.0
2014-06-12,2175.0
2014-06-13,2175.0
2014-06-16,2175.0
2014-06-17,2175.0
2014-06-18,2175.0
2014-06-19,2175.0
2014-06-20,2175.0
2014-06-23,2175.0
2014-06-24,2175.0
2014-06-25,2156.0
2014-06-26,2156.0
2014-06-27,2156.0
2014-06-30,2156.0
2014-07-01,2073.0
2014-07-02,2073.0
2014-07-03,2073.0
2014-07-04,2050.0
2014-07-07,2050.0
2014-07-08,2050.0
2014-07-09,2050.0
2014-07-10,2050.0
2014-07-11,2050.0
2014-07-14,2020.0
2014-07-15,2020.0
2014-07-16,2020.0
2014-07-17,2020.0
2014-07-18,2020.0
2014-07-21,2020.0
2014-07-22,2020.0
2014-07-23,2020.0
2014-07-24,2020.0
2014-07-25,2020.0
2014-07-31,2020.0
2014-08-01,2020.0
2014-08-04,2020.0
2014-08-05,2020.0
2014-08-06,2020.0
2014-08-07,2020.0
2014-08-08,2020.0
2014-08-11,2020.0
2014-08-12,2020.0
2014-08-13,2020.0
2014-08-15,2020.0
2014-08-18,2020.0
2014-08-19,2020.0
2014-08-22,2020.0
2014-08-25,2020.0
2014-08-26,2020.0
2014-08-27,1960.0
2014-08-28,1960.0
2014-08-29,1960.0
2014-09-01,2077.0
2014-09-02,2200.0
2014-09-03,2249.0
2014-09-04,2249.0
2014-09-05,2249.0
2014-09-08,2249.0
2014-09-09,2249.0
2014-09-10,2249.0
2014-09-11,2299.0
2014-09-12,2249.0
2014-09-15,2249.0
2014-09-16,2249.0
2014-09-17,2249.0
2014-09-18,2249.0
2014-09-19,2249.0
2014-09-22,2249.0
2014-09-23,2249.0
2014-09-24,2249.0
2014-09-25,2249.0
2014-09-26,2249.0
2014-09-29,2249.0
2014-09-30,2249.0
2014-10-01,2249.0
2014-10-02,2249.0
2014-10-03,2249.0
2014-10-07,2249.0
2014-10-08,2249.0
2014-10-09,2249.0
2014-10-10,2249.0
2014-10-13,2249.0
2014-10-14,2249.0
2014-10-15,2249.0
2014-10-16,2249.0
2014-10-17,2249.0
2014-10-20,2249.0
2014-10-21,2249.0
2014-10-22,2249.0
2014-10-23,2249.0
2014-10-24,2249.0
2014-10-27,2249.0
2014-10-28,2249.0
2014-10-29,2249.0
2014-10-30,2249.0
2014-10-31,2250.0
2014-11-03,2380.0
2014-11-04,2380.0
2014-11-05,2380.0
2014-11-07,2310.0
2014-11-10,2310.0
2014-11-11,2310.0
2014-11-12,2310.0
2014-11-13,2310.0
2014-11-14,2310.0
2014-11-17,2250.0
2014-11-19,2250.0
2014-11-20,2250.0
2014-11-21,2250.0
2014-11-24,2250.0
2014-11-25,2250.0
2014-11-26,2250.0
2014-11-27,2250.0
2014-11-28,2250.0
2014-12-01,2250.0
2014-12-02,2250.0
2014-12-03,2250.0
2014-12-04,2250.0
2014-12-05,2250.0
2014-12-08,2250.0
2014-12-09,2240.0
2014-12-10,2250.0
2014-12-11,2250.0
2014-12-12,2250.0
2014-12-15,2250.0
2014-12-16,2200.0
2014-12-17,2090.0
2014-12-18,2200.0
2014-12-19,2200.0
2014-12-22,2200.0
2014-12-23,2200.0
2014-12-24,2200.0
2014-12-25,2200.0
2014-12-26,2200.0
2014-12-29,2200.0
2014-12-30,2200.0
2014-12-31,2200.0
2015-01-02,2200.0
2015-01-06,2200.0
2015-01-07,2200.0
2015-01-08,2070.0
2015-01-09,2070.0
2015-01-12,2070.0
2015-01-13,2070.0
2015-01-14,2070.0
2015-01-15,2070.0
2015-01-16,2070.0
2015-01-19,2070.0
2015-01-20,2070.0
2015-01-21,2070.0
2015-01-22,2070.0
2015-01-23,2000.0
2015-01-26,2000.0
2015-01-27,2070.0
2015-01-28,2070.0
2015-01-29,2070.0
2015-01-30,2070.0
2015-02-02,2070.0
2015-02-03,2070.0
2015-02-04,2070.0
2015-02-05,2070.0
2015-02-06,2070.0
2015-02-09,2070.0
2015-02-10,2070.0
2015-02-11,2070.0
2015-02-12,2070.0
2015-02-13,2070.0
2015-02-16,2100.0
2015-02-17,2100.0
2015-02-18,2100.0
2015-02-19,2100.0
2015-02-20,2100.0
2015-02-23,2100.0
2015-02-24,2100.0
2015-02-25,2070.0
2015-02-26,2070.0
2015-02-27,2070.0
2015-03-02,2070.0
2015-03-03,2000.0
2015-03-04,2000.0
2015-03-05,2000.0
2015-03-06,2000.0
2015-03-09,2000.0
2015-03-10,2000.0
2015-03-11,2000.0
2015-03-12,2000.0
2015-03-13,2000.0
2015-03-16,2000.0
2015-03-17,2000.0
2015-03-18,2000.0
2015-03-19,2000.0
2015-03-20,2120.0
2015-03-23,2120.0
2015-03-24,2002.0
2015-03-25,2002.0
2015-03-26,2005.0
2015-03-27,2000.0
2015-03-30,2000.0
2015-03-31,2000.0
2015-04-01,2000.0
2015-04-02,2000.0
2015-04-03,2000.0
2015-04-06,2000.0
2015-04-07,2000.0
2015-04-08,2000.0
2015-04-09,2000.0
2015-04-10,1880.0
2015-04-13,1880.0
2015-04-14,1880.0
2015-04-15,1880.0
2015-04-16,1880.0
2015-04-17,1880.0
2015-04-20,1992.0
2015-04-21,2050.0
2015-04-22,2050.0
2015-04-23,2050.0
2015-04-24,2050.0
2015-04-27,2048.0
2015-04-28,2000.0
2015-04-29,2100.0
2015-04-30,2100.0
2015-05-04,2140.0
2015-05-05,2200.0
2015-05-06,2225.0
2015-05-07,2226.0
2015-05-08,2205.0
2015-05-11,2205.0
2015-05-12,2205.0
2015-05-13,2205.0
2015-05-14,2205.0
2015-05-15,2205.0
2015-05-18,2205.0
2015-05-19,2205.0
2015-05-20,2226.0
2015-05-21,2226.0
2015-05-22,2226.0
2015-05-25,2227.0
2015-05-26,2227.0
2015-05-27,2280.0
2015-05-28,2280.0
2015-05-29,2227.0
2015-06-01,2227.0
2015-06-02,2227.0
2015-06-03,2227.0
2015-06-04,2227.0
2015-06-05,2227.0
2015-06-08,2227.0
2015-06-09,2227.0
2015-06-10,2227.0
2015-06-11,2227.0
2015-06-12,2227.0
2015-06-15,2227.0
2015-06-16,2227.0
2015-06-17,2227.0
2015-06-18,2227.0
2015-06-19,2227.0
2015-06-22,2227.0
2015-06-23,2227.0
2015-06-24,2227.0
2015-06-25,2227.0
2015-06-26,2227.0
2015-06-29,2094.0
2015-06-30,2094.0
2015-07-01,2200.0
2015-07-02,2200.0
2015-07-03,2200.0
2015-07-06,2154.0
2015-07-07,2154.0
2015-07-08,2100.0
2015-07-09,2100.0
2015-07-10,2100.0
2015-07-13,2100.0
2015-07-14,2100.0
2015-07-15,2100.0
2015-07-16,2100.0
2015-07-20,2100.0
2015-07-21,2100.0
2015-07-22,2100.0
2015-07-23,2100.0
2015-07-24,2100.0
2015-07-27,2100.0
2015-07-28,2100.0
2015-07-29,2100.0
2015-07-31,2100.0
2015-08-03,2100.0
2015-08-04,2099.0
2015-08-05,2099.0
2015-08-06,2120.0
2015-08-07,2050.0
2015-08-10,2050.0
2015-08-11,2051.0
2015-08-12,2051.0
2015-08-13,2051.0
2015-08-17,2050.0
2015-08-18,2050.0
2015-08-19,2050.0
2015-08-24,2050.0
2015-08-25,2050.0
2015-08-26,2000.0
2015-08-27,2000.0
2015-08-28,2000.0
2015-08-31,1927.0
2015-09-01,1927.0
2015-09-02,1927.0
2015-09-03,1927.0
2015-09-04,1927.0
2015-09-07,1927.0
2015-09-08,1927.0
2015-09-09,1927.0
2015-09-10,1927.0
2015-09-11,1927.0
2015-09-14,1927.0
2015-09-15,1927.0
2015-09-16,2000.0
2015-09-17,1880.0
2015-09-18,1850.0
2015-09-21,1850.0
2015-09-22,1850.0
2015-09-23,1850.0
2015-09-28,1850.0
2015-09-29,1850.0
2015-09-30,1850.0
2015-10-01,1850.0
2015-10-02,1850.0
2015-10-05,1850.0
2015-10-06,1850.0
2015-10-07,1850.0
2015-10-08,1850.0
2015-10-09,1850.0
2015-10-12,1850.0
2015-10-14,1850.0
2015-10-16,1850.0
2015-10-19,1850.0
2015-10-20,1850.0
2015-10-21,1850.0
2015-10-22,1850.0
2015-10-23,1850.0
2015-10-26,1850.0
2015-10-27,1850.0
2015-10-28,1961.0
2015-10-29,2078.0
2015-10-30,2202.0
2015-11-02,2334.0
2015-11-03,2334.0
2015-11-04,2334.0
2015-11-05,2334.0
2015-11-09,2334.0
2015-11-10,2334.0
2015-11-11,2333.0
2015-11-12,2333.0
2015-11-13,2333.0
2015-11-16,2333.0
2015-11-17,2333.0
2015-11-19,2194.0
2015-11-20,2194.0
2015-11-23,2063.0
2015-11-24,2063.0
2015-11-25,2063.0
2015-11-26,2063.0
2015-11-27,2063.0
2015-11-30,2063.0
2015-12-01,2000.0
2015-12-02,2000.0
2015-12-03,2000.0
2015-12-04,2000.0
2015-12-07,2000.0
2015-12-08,2000.0
2015-12-09,2000.0
2015-12-10,2000.0
2015-12-11,1999.0
2015-12-14,1999.0
2015-12-15,1999.0
2015-12-16,1999.0
2015-12-17,1999.0
2015-12-18,1999.0
2015-12-21,1999.0
2015-12-22,1999.0
2015-12-23,1999.0
2015-12-28,1999.0
2015-12-29,2000.0
2015-12-30,2000.0
2015-12-31,2000.0
2016-01-04,2000.0
2016-01-05,2000.0
2016-01-06,2000.0
2016-01-07,2000.0
2016-01-08,1999.0
2016-01-12,1999.0
2016-01-13,1999.0
2016-01-14,1999.0
2016-01-15,1999.0
2016-01-18,1999.0
2016-01-19,1998.0
2016-01-20,1998.0
2016-01-21,1998.0
2016-01-22,1998.0
2016-01-25,1999.0
2016-01-26,1880.0
2016-01-27,1880.0
2016-01-28,1880.0
2016-01-29,1880.0
2016-02-01,1880.0
2016-02-02,1880.0
2016-02-03,1768.0
2016-02-04,1768.0
2016-02-05,1874.0
2016-02-08,1874.0
2016-02-09,1874.0
2016-02-10,1874.0
2016-02-11,1874.0
2016-02-12,1874.0
2016-02-15,1874.0
2016-02-16,1874.0
2016-02-17,1874.0
2016-02-18,1874.0
2016-02-19,1874.0
2016-02-22,1874.0
2016-02-23,1874.0
2016-02-24,1874.0
2016-02-25,1762.0
2016-02-26,1663.0
2016-02-29,1670.0
2016-03-01,1670.0
2016-03-02,1665.0
2016-03-03,1665.0
2016-03-04,1665.0
2016-03-07,1665.0
2016-03-08,1665.0
2016-03-09,1665.0
2016-03-10,1665.0
2016-03-11,1665.0
2016-03-14,1665.0
2016-03-15,1759.0
2016-03-16,1665.0
2016-03-17,1665.0
2016-03-18,1665.0
2016-03-21,1665.0
2016-03-22,1665.0
2016-03-23,1710.0
2016-03-24,1812.0
2016-03-25,1920.0
2016-03-28,1810.0
2016-03-29,1810.0
2016-03-30,1800.0
2016-03-31,1805.0
2016-04-01,1650.0
2016-04-04,1650.0
2016-04-05,1650.0
2016-04-06,1650.0
2016-04-07,1650.0
2016-04-08,1620.0
2016-04-11,1620.0
2016-04-12,1620.0
2016-04-13,1650.0
2016-04-14,1650.0
2016-04-15,1650.0
2016-04-18,1650.0
2016-04-19,1582.0
2016-04-20,1582.0
2016-04-21,1676.0
2016-04-22,1700.0
2016-04-25,1700.0
2016-04-26,1700.0
2016-04-27,1700.0
2016-04-28,1700.0
2016-04-29,1650.0
2016-05-02,1650.0
2016-05-03,1650.0
2016-05-04,1650.0
2016-05-05,1650.0
2016-05-06,1700.0
2016-05-09,1700.0
2016-05-10,1730.0
2016-05-11,1730.0
2016-05-12,1638.0
2016-05-13,1736.0
2016-05-16,1736.0
2016-05-17,1700.0
2016-05-18,1700.0
2016-05-19,1700.0
2016-05-20,1700.0
2016-05-23,1700.0
2016-05-24,1600.0
2016-05-25,1600.0
2016-05-26,1600.0
2016-05-27,1551.0
2016-05-30,1551.0
2016-05-31,1551.0
2016-06-01,1551.0
2016-06-02,1551.0
2016-06-03,1562.0
2016-06-06,1562.0
2016-06-07,1562.0
2016-06-08,1562.0
2016-06-09,1600.0
2016-06-10,1600.0
2016-06-13,1600.0
2016-06-14,1600.0
2016-06-15,1600.0
2016-06-16,1600.0
2016-06-17,1610.0
2016-06-20,1610.0
2016-06-21,1615.0
2016-06-22,1615.0
2016-06-23,1615.0
2016-06-24,1610.0
2016-06-27,1610.0
2016-06-28,1610.0
2016-06-29,1610.0
2016-06-30,1610.0
2016-07-01,1554.0
2016-07-04,1600.0
2016-07-05,1600.0
2016-07-11,1600.0
2016-07-12,1600.0
2016-07-13,1600.0
2016-07-14,1600.0
2016-07-15,1600.0
2016-07-18,1600.0
2016-07-19,1600.0
2016-07-20,1600.0
2016-07-21,1551.0
2016-07-22,1551.0
2016-07-25,1600.0
2016-07-26,1600.0
2016-07-27,1600.0
2016-07-28,1600.0
2016-07-29,1600.0
2016-08-01,1560.0
2016-08-02,1600.0
2016-08-03,1600.0
2016-08-04,1615.0
2016-08-05,1600.0
2016-08-08,1600.0
2016-08-09,1600.0
2016-08-10,1615.0
2016-08-11,1615.0
2016-08-12,1615.0
2016-08-15,1615.0
2016-08-16,1615.0
2016-08-17,1615.0
2016-08-18,1615.0
2016-08-19,1615.0
2016-08-22,1600.0
2016-08-23,1605.0
2016-08-24,1605.0
2016-08-25,1605.0
2016-08-26,1650.0
2016-08-29,1650.0
2016-08-30,1690.0
2016-08-31,1690.0
2016-09-01,1655.0
2016-09-02,1650.0
2016-09-05,1655.0
2016-09-06,1655.0
2016-09-07,1700.0
2016-09-08,1700.0
2016-09-09,1799.0
2016-09-14,1740.0
2016-09-15,1844.0
2016-09-16,1890.0
2016-09-19,1890.0
2016-09-20,1920.0
2016-09-21,1930.0
2016-09-22,1890.0
2016-09-23,1890.0
2016-09-26,1890.0
2016-09-27,1890.0
2016-09-28,1890.0
2016-09-29,1890.0
2016-09-30,1890.0
2016-10-04,1900.0
2016-10-05,1900.0
2016-10-06,1900.0
2016-10-07,2000.0
2016-10-10,2000.0
2016-10-11,2000.0
2016-10-12,2000.0
2016-10-13,1950.0
2016-10-14,2000.0
2016-10-17,2000.0
2016-10-18,2100.0
2016-10-19,2100.0
2016-10-20,2100.0
2016-10-21,2100.0
2016-10-24,2100.0
2016-10-25,2200.0
2016-10-26,2200.0
2016-10-27,2200.0
2016-10-28,2200.0
2016-10-31,2200.0
2016-11-01,2200.0
2016-11-02,2200.0
2016-11-03,2200.0
2016-11-04,2200.0
2016-11-07,2200.0
2016-11-08,2200.0
2016-11-09,2200.0
2016-11-10,2200.0
2016-11-11,2250.0
2016-11-14,2250.0
2016-11-15,2250.0
2016-11-16,2350.0
2016-11-17,2350.0
2016-11-21,2350.0
2016-11-22,2350.0
2016-11-23,2350.0
2016-11-24,2350.0
2016-11-25,2350.0
2016-11-28,2350.0
2016-11-29,2350.0
2016-11-30,2350.0
2016-12-01,2350.0
2016-12-02,2350.0
2016-12-05,2350.0
2016-12-06,2220.0
2016-12-07,2220.0
2016-12-08,2230.0
2016-12-09,2350.0
2016-12-14,2350.0
2016-12-15,2350.0
2016-12-16,2350.0
2016-12-19,2350.0
2016-12-20,2300.0
2016-12-21,2300.0
2016-12-22,2350.0
2016-12-23,2350.0
2016-12-26,2350.0
2016-12-27,2350.0
2016-12-28,2300.0
2016-12-29,2300.0
2016-12-30,2300.0
2017-01-02,2300.0
2017-01-03,2300.0
2017-01-04,2300.0
2017-01-05,2300.0
2017-01-06,2300.0
2017-01-09,2300.0
2017-01-10,2300.0
2017-01-12,2300.0
2017-01-13,2350.0
2017-01-16,2350.0
2017-01-17,2300.0
2017-01-18,2300.0
2017-01-19,2350.0
2017-01-20,2350.0
2017-01-23,2350.0
2017-01-24,2350.0
2017-01-25,2350.0
2017-01-26,2300.0
2017-01-27,2300.0
2017-01-30,2300.0
2017-01-31,2300.0
2017-02-01,2300.0
2017-02-02,2300.0
2017-02-03,2300.0
2017-02-06,2300.0
2017-02-07,2300.0
2017-02-08,2300.0
2017-02-09,2300.0
2017-02-10,2300.0
2017-02-13,2350.0
2017-02-14,2350.0
2017-02-15,2350.0
2017-02-16,2350.0
2017-02-17,2350.0
2017-02-20,2350.0
2017-02-21,2350.0
2017-02-22,2350.0
2017-02-23,2350.0
2017-02-24,2350.0
2017-02-27,2350.0
2017-02-28,2350.0
2017-03-01,2350.0
2017-03-02,2350.0
2017-03-03,2350.0
2017-03-06,2350.0
2017-03-07,2350.0
2017-03-08,2350.0
2017-03-09,2350.0
2017-03-10,2350.0
2017-03-13,2350.0
2017-03-14,2350.0
2017-03-15,2350.0
2017-03-16,2350.0
2017-03-17,2350.0
2017-03-20,2300.0
2017-03-21,2250.0
2017-03-22,2250.0
2017-03-23,2250.0
2017-03-24,2250.0
2017-03-27,2263.0
2017-03-28,2263.0
2017-03-29,2263.0
2017-03-30,2263.0
2017-03-31,2300.0
2017-04-03,2300.0
2017-04-04,2300.0
2017-04-05,2300.0
2017-04-06,2300.0
2017-04-07,2300.0
2017-04-10,2300.0
2017-04-11,2300.0
2017-04-12,2300.0
2017-04-13,2350.0
2017-04-14,2350.0
2017-04-17,2350.0
2017-04-18,2350.0
2017-04-19,2350.0
2017-04-20,2350.0
2017-04-21,2350.0
2017-04-24,2350.0
2017-04-25,2350.0
2017-04-26,2350.0
2017-04-27,2300.0
2017-04-28,2300.0
2017-05-02,2300.0
2017-05-03,2300.0
2017-05-04,2345.0
2017-05-05,2350.0
2017-05-08,2350.0
2017-05-09,2350.0
2017-05-10,2350.0
2017-05-11,2350.0
2017-05-12,2350.0
2017-05-15,2350.0
2017-05-16,2350.0
2017-05-17,2350.0
2017-05-18,2350.0
2017-05-19,2350.0
2017-05-22,2350.0
2017-05-23,2350.0
2017-05-24,2350.0
2017-05-25,2350.0
2017-05-26,2350.0
2017-05-29,2240.0
2017-05-30,2260.0
2017-05-31,2260.0
2017-06-01,2260.0
2017-06-02,2260.0
2017-06-05,2260.0
2017-06-06,2260.0
2017-06-07,2260.0
2017-06-08,2260.0
2017-06-09,2260.0
2017-06-12,2350.0
2017-06-13,2350.0
2017-06-14,2350.0
2017-06-15,2260.0
2017-06-16,2275.0
2017-06-19,2275.0
2017-06-20,2260.0
2017-06-21,2261.0
2017-06-22,2261.0
2017-06-23,2261.0
2017-06-28,2262.0
2017-06-29,2262.0
2017-06-30,2136.0
2017-07-03,2136.0
2017-07-04,2136.0
2017-07-05,2136.0
2017-07-06,2136.0
2017-07-07,2264.0
2017-07-10,2350.0
2017-07-11,2350.0
2017-07-12,2350.0
2017-07-13,2350.0
2017-07-14,2350.0
2017-07-17,2350.0
2017-07-18,2350.0
2017-07-19,2420.0
2017-07-20,2420.0
2017-07-21,2320.0
2017-07-24,2320.0
2017-07-25,2320.0
2017-07-26,2320.0
2017-07-27,2420.0
2017-07-28,2500.0
2017-07-31,2500.0
2017-08-01,2500.0
2017-08-02,2500.0
2017-08-03,2500.0
2017-08-04,2649.0
2017-08-07,2649.0
2017-08-08,2649.0
2017-08-09,2649.0
2017-08-10,2649.0
2017-08-11,2649.0
2017-08-15,2649.0
2017-08-16,2649.0
2017-08-17,2649.0
2017-08-18,2649.0
2017-08-22,2500.0
2017-08-23,2370.0
2017-08-24,2450.0
2017-08-25,2450.0
2017-08-28,2450.0
2017-08-29,2450.0
2017-08-30,2450.0
2017-08-31,2450.0
2017-09-04,2450.0
2017-09-05,2450.0
