date,SNP
2018-01-05,635.0
2018-01-08,635.0
2018-01-09,639.0
2018-01-10,646.0
2018-01-12,670.0
2018-01-15,678.0
2018-01-16,670.0
2018-01-17,667.0
2018-01-18,661.0
2018-01-19,697.8
2018-01-22,722.7
2018-01-23,724.0
2018-01-24,727.0
2018-01-25,713.0
2018-01-26,710.0
2018-01-29,715.0
2018-01-30,778.0
2018-01-31,796.5
2018-02-01,830.0
2018-02-02,780.0
2018-02-05,800.0
2018-02-06,800.0
2018-02-07,797.0
2018-02-08,808.0
2018-02-09,795.2
2018-02-12,800.0
2018-02-13,800.0
2018-02-14,800.0
2018-02-15,799.0
2018-02-16,800.0
2018-02-19,800.0
2018-02-20,798.0
2018-02-21,795.0
2018-02-22,792.0
2018-02-23,778.0
2018-02-26,770.0
2018-02-27,770.0
2018-02-28,780.0
2018-03-01,785.0
2018-03-02,788.9
2018-03-05,778.0
2018-03-06,775.0
2018-03-07,769.8
2018-03-08,770.0
2018-03-09,770.0
2018-03-12,770.0
2018-03-13,769.4
2018-03-14,759.0
2018-03-15,760.0
2018-03-16,744.0
2018-03-19,744.9
2018-03-20,735.0
2018-03-21,734.0
2018-03-22,727.0
2018-03-23,749.9
2018-03-26,755.0
2018-03-27,738.3
2018-03-28,759.0
2018-03-29,717.0
2018-03-30,736.0
2018-04-02,708.0
2018-04-03,680.0
2018-04-04,674.0
2018-04-05,690.0
2018-04-06,700.0
2018-04-09,700.0
2018-04-10,700.0
2018-04-11,705.0
2018-04-12,706.9
2018-04-13,710.0
2018-04-16,719.0
2018-04-17,714.8
2018-04-18,710.0
2018-04-19,710.0
2018-04-20,705.0
2018-04-23,700.0
2018-04-24,691.0
2018-04-25,699.0
2018-04-26,690.0
2018-04-27,709.5
2018-04-30,717.0
2018-05-02,707.0
2018-05-03,688.2
2018-05-04,685.0
2018-05-07,662.1
2018-05-08,660.0
2018-05-09,664.9
2018-05-10,659.9
2018-05-11,609.0
2018-05-14,610.0
2018-05-15,624.0
2018-05-16,612.0
2018-05-17,622.0
2018-05-18,633.0
2018-05-21,633.0
2018-05-22,629.0
2018-05-23,679.0
2018-05-24,690.0
2018-05-25,680.0
2018-05-28,681.9
2018-05-29,679.7
2018-05-30,680.0
2018-05-31,678.0
2018-06-01,679.0
2018-06-04,678.7
2018-06-05,679.0
2018-06-06,677.4
2018-06-07,693.0
2018-06-08,705.0
2018-06-11,686.0
2018-06-12,696.0
2018-06-13,695.0
2018-06-14,686.0
2018-06-18,693.0
2018-06-19,688.9
2018-06-20,688.9
2018-06-21,672.3
2018-06-22,680.0
2018-06-25,687.6
2018-06-26,688.4
2018-06-27,677.8
2018-06-28,654.0
2018-06-29,650.0
2018-07-02,683.0
2018-07-03,674.0
2018-07-04,640.0
2018-07-05,645.0
2018-07-06,659.0
2018-07-09,651.0
2018-07-10,661.6
2018-07-11,658.0
2018-07-12,638.0
2018-07-13,656.0
2018-07-16,661.0
2018-07-17,659.5
2018-07-18,655.0
2018-07-19,652.0
2018-07-20,649.9
2018-07-23,659.9
2018-07-24,658.9
2018-07-25,653.0
2018-07-26,653.7
2018-07-27,648.0
2018-07-31,645.0
2018-08-01,645.0
2018-08-02,629.9
2018-08-03,642.5
2018-08-06,627.7
2018-08-07,638.9
2018-08-08,620.5
2018-08-09,620.0
2018-08-10,624.8
2018-08-13,624.9
2018-08-15,623.6
2018-08-16,605.0
2018-08-17,618.0
2018-08-24,636.9
2018-08-27,633.7
2018-08-28,600.0
2018-08-29,540.1
2018-08-30,486.1
2018-08-31,470.0
2018-09-03,514.0
2018-09-04,470.0
2018-09-05,492.5
2018-09-06,489.4
2018-09-07,485.0
2018-09-10,470.0
2018-09-12,500.0
2018-09-13,500.0
2018-09-14,529.0
2018-09-17,566.5
2018-09-18,574.9
2018-09-19,556.1
2018-09-20,538.0
2018-09-21,545.0
2018-09-24,540.0
2018-09-25,519.4
2018-09-26,545.0
2018-09-27,540.0
2018-09-28,524.0
2018-10-01,523.0
2018-10-02,530.0
2018-10-03,520.0
2018-10-04,530.0
2018-10-05,520.5
2018-10-08,537.0
2018-10-09,533.9
2018-10-10,535.0
2018-10-11,539.0
2018-10-12,520.0
2018-10-15,520.0
2018-10-16,505.0
2018-10-17,517.0
2018-10-18,505.0
2018-10-19,497.0
2018-10-22,499.1
2018-10-23,474.2
2018-10-24,490.0
2018-10-25,510.0
2018-10-26,517.0
2018-10-29,535.0
2018-10-30,509.9
2018-10-31,500.1
2018-11-01,489.0
2018-11-02,510.0
2018-11-05,509.8
2018-11-07,508.0
2018-11-08,502.0
2018-11-09,485.6
2018-11-12,484.6
2018-11-13,484.45
2018-11-14,480.0
2018-11-15,485.0
2018-11-16,481.0
2018-11-19,485.0
2018-11-22,489.45
2018-11-23,485.0
2018-11-26,480.0
2018-11-27,460.2
2018-11-28,455.05
2018-11-29,455.0
2018-11-30,477.0
2018-12-03,460.5
2018-12-04,442.0
2018-12-05,441.0
2018-12-06,460.0
2018-12-07,450.0
2018-12-10,433.1
2018-12-11,448.85
2018-12-12,432.65
2018-12-13,435.0
2018-12-14,435.0
2018-12-17,439.8
2018-12-18,439.8
2018-12-19,429.0
2018-12-20,423.15
2018-12-21,435.0
2018-12-24,435.0
2018-12-25,434.5
2018-12-26,434.65
2018-12-27,431.7
2018-12-28,410.0
2018-12-31,424.0
2019-01-02,429.95
2019-01-03,429.65
2019-01-04,430.0
2019-01-07,420.0
2019-01-08,428.5
2019-01-09,416.1
2019-01-10,419.0
2019-01-14,422.35
2019-01-15,411.15
2019-01-16,420.0
2019-01-17,449.9
2019-01-18,430.0
2019-01-21,439.9
2019-01-22,430.0
2019-01-23,434.75
2019-01-24,434.75
2019-01-25,460.0
2019-01-28,475.0
2019-01-29,486.9
2019-01-30,484.9
2019-01-31,487.0
2019-02-01,485.0
2019-02-04,470.0
2019-02-05,455.2
2019-02-06,463.95
2019-02-07,445.0
2019-02-08,458.3
2019-02-11,445.0
2019-02-12,451.0
2019-02-13,460.0
2019-02-14,447.0
2019-02-15,468.0
2019-02-18,468.0
2019-02-19,455.2
2019-02-20,466.0
2019-02-21,479.0
2019-02-22,458.0
2019-02-25,450.1
2019-02-26,450.2
2019-02-27,472.85
2019-02-28,460.0
2019-03-01,460.0
2019-03-04,460.0
2019-03-05,465.95
2019-03-06,466.95
2019-03-07,463.9
2019-03-08,445.4
2019-03-11,459.85
2019-03-12,459.0
2019-03-13,459.0
2019-03-14,451.5
2019-03-15,448.95
2019-03-18,444.95
2019-03-19,444.9
2019-03-20,436.1
2019-03-21,447.0
2019-03-22,422.0
2019-03-25,403.0
2019-03-26,419.65
2019-03-27,429.9
2019-03-28,431.8
2019-03-29,415.0
2019-04-01,409.05
2019-04-02,412.85
2019-04-03,419.75
2019-04-04,417.8
2019-04-05,413.0
2019-04-08,393.0
2019-04-09,411.9
2019-04-10,400.0
2019-04-11,398.0
2019-04-12,385.0
2019-04-15,395.0
2019-04-16,379.0
2019-04-17,389.9
2019-04-18,389.9
2019-04-19,360.0
2019-04-22,375.95
2019-04-23,338.4
2019-04-24,304.6
2019-04-25,309.95
2019-04-26,318.0
2019-04-29,326.8
2019-04-30,311.0
2019-05-02,308.1
2019-05-03,322.1
2019-05-06,320.0
2019-05-07,320.0
2019-05-08,320.5
2019-05-09,313.0
2019-05-10,313.0
2019-05-13,321.0
2019-05-14,338.95
2019-05-15,372.8
2019-05-16,410.0
2019-05-17,377.2
2019-05-20,399.95
2019-05-21,360.15
2019-05-22,360.0
2019-05-23,393.0
2019-05-24,400.0
2019-05-27,383.0
2019-05-28,399.0
2019-05-29,400.0
2019-05-30,380.0
2019-05-31,371.05
2019-06-03,375.0
2019-06-04,379.95
2019-06-10,382.95
2019-06-11,378.0
2019-06-12,379.0
2019-06-13,373.55
2019-06-14,379.95
2019-06-17,370.15
2019-06-18,380.0
2019-06-19,383.9
2019-06-20,404.0
2019-06-21,407.0
2019-06-24,419.0
2019-06-25,402.0
2019-06-26,409.0
2019-06-27,412.0
2019-06-28,410.0
2019-07-01,409.0
2019-07-02,400.0
2019-07-03,399.9
2019-07-04,403.0
2019-07-05,401.0
2019-07-08,409.0
2019-07-09,409.0
2019-07-10,407.9
2019-07-11,405.0
2019-07-12,404.5
2019-07-15,397.1
2019-07-16,411.0
2019-07-17,408.05
2019-07-18,404.95
2019-07-19,392.05
2019-07-22,391.0
2019-07-23,390.0
2019-07-24,393.95
2019-07-25,391.9
2019-07-26,394.0
2019-07-29,392.0
2019-07-31,404.0
2019-08-01,403.95
2019-08-02,405.0
2019-08-05,390.5
2019-08-06,390.7
2019-08-07,392.0
2019-08-08,402.95
2019-08-09,405.0
2019-08-15,405.0
2019-08-16,404.0
2019-08-19,403.95
2019-08-22,405.0
2019-08-23,408.85
2019-08-26,418.95
2019-08-27,424.0
2019-08-28,408.1
2019-08-29,419.9
2019-08-30,406.0
2019-09-02,412.0
2019-09-03,401.0
2019-09-04,412.95
2019-09-05,415.5
2019-09-06,415.0
2019-09-09,417.0
2019-09-10,416.9
2019-09-11,416.7
2019-09-12,416.7
2019-09-13,415.0
2019-09-16,405.0
2019-09-17,404.0
2019-09-18,386.2
2019-09-19,386.3
2019-09-20,385.0
2019-09-23,385.0
2019-09-24,397.95
2019-09-25,376.0
2019-09-26,395.9
2019-09-27,385.0
2019-09-30,400.95
2019-10-01,376.5
2019-10-02,394.9
2019-10-03,376.0
2019-10-04,390.95
2019-10-07,396.45
2019-10-08,378.05
2019-10-09,378.4
2019-10-10,377.8
2019-10-11,378.0
2019-10-14,378.0
2019-10-15,386.0
2019-10-16,365.0
2019-10-17,365.9
2019-10-18,390.0
2019-10-21,393.0
2019-10-22,389.9
2019-10-23,388.0
2019-10-24,388.0
2019-10-25,380.0
2019-10-28,373.0
2019-10-29,390.0
2019-10-30,388.45
2019-10-31,375.0
2019-11-01,390.0
2019-11-04,409.0
2019-11-05,404.9
2019-11-07,392.0
2019-11-08,403.0
2019-11-12,390.0
2019-11-13,393.0
2019-11-14,393.1
2019-11-15,410.0
2019-11-19,418.0
2019-11-20,398.6
2019-11-21,430.0
2019-11-22,430.0
2019-11-25,429.95
2019-11-26,431.0
2019-11-27,459.5
2019-11-28,464.0
2019-11-29,480.0
2019-12-02,496.0
2019-12-03,491.0
2019-12-04,489.8
2019-12-05,479.0
2019-12-06,470.0
2019-12-09,455.0
2019-12-10,472.0
2019-12-11,498.7
2019-12-12,496.5
2019-12-13,495.0
2019-12-16,484.0
2019-12-17,494.5
2019-12-18,494.95
2019-12-19,494.9
2019-12-20,494.0
2019-12-23,485.0
2019-12-24,480.95
2019-12-25,489.9
2019-12-26,456.0
2019-12-27,470.0
2019-12-30,478.0
2019-12-31,477.0
2020-01-02,477.0
2020-01-03,477.0
2020-01-06,469.0
2020-01-07,468.85
2020-01-08,467.75
2020-01-09,470.0
2020-01-10,482.0
2020-01-13,465.5
2020-01-14,478.9
2020-01-15,474.9
2020-01-16,473.95
2020-01-17,494.0
2020-01-20,487.0
2020-01-21,489.9
2020-01-22,491.75
2020-01-23,481.0
2020-01-24,490.0
2020-01-27,490.0
2020-01-28,488.95
2020-01-29,488.95
2020-01-30,490.0
2020-01-31,485.0
2020-02-03,490.0
2020-02-04,490.0
2020-02-05,489.95
2020-02-06,489.5
2020-02-07,489.5
2020-02-10,477.55
2020-02-11,478.05
2020-02-12,486.95
2020-02-13,475.05
2020-02-14,493.5
2020-02-17,539.0
2020-02-18,510.5
2020-02-19,540.0
2020-02-20,549.0
2020-02-21,520.0
2020-02-24,541.0
2020-02-25,541.0
2020-02-26,537.0
2020-02-27,541.0
2020-02-28,539.0
2020-03-02,538.0
2020-03-03,501.1
2020-03-04,509.0
2020-03-05,509.0
2020-03-06,492.5
2020-03-09,478.0
2020-03-10,482.0
2020-03-11,482.0
2020-03-12,433.85
2020-03-13,400.0
2020-03-16,360.05
2020-03-17,345.65
2020-03-18,331.85
2020-03-19,345.1
2020-03-20,358.9
2020-03-23,373.25
2020-03-24,388.15
2020-03-25,398.0
2020-03-26,413.0
2020-03-27,427.8
2020-03-30,428.5
2020-03-31,427.5
2020-04-01,427.5
2020-04-02,440.0
2020-04-03,440.0
2020-04-06,454.0
2020-04-07,464.95
2020-04-08,465.0
2020-04-09,476.0
2020-04-10,457.0
2020-04-13,463.0
2020-04-14,463.0
2020-04-15,453.8
2020-04-16,458.0
2020-04-17,470.0
2020-04-20,452.0
2020-04-21,464.9
2020-04-22,459.95
2020-04-23,448.0
2020-04-24,465.0
2020-04-27,454.0
2020-04-28,464.9
2020-04-29,448.0
2020-04-30,450.0
2020-05-04,457.0
2020-05-05,472.9
2020-05-06,490.0
2020-05-07,494.6
2020-05-08,485.0
2020-05-11,482.0
2020-05-12,465.0
2020-05-13,477.25
2020-05-14,486.75
2020-05-15,478.0
2020-05-18,459.0
2020-05-19,473.95
2020-05-20,470.0
2020-05-21,480.0
2020-05-22,460.85
2020-05-26,442.45
2020-05-27,445.0
2020-05-28,440.0
2020-05-29,433.0
2020-06-01,425.0
2020-06-02,430.0
2020-06-03,425.0
2020-06-04,437.0
2020-06-05,436.8
2020-06-08,439.4
2020-06-09,445.0
2020-06-10,455.0
2020-06-11,455.0
2020-06-12,455.0
2020-06-15,455.0
2020-06-16,455.0
2020-06-17,459.95
2020-06-18,460.0
2020-06-19,465.0
2020-06-22,464.95
2020-06-23,464.95
2020-06-24,446.6
2020-06-25,428.75
2020-06-26,445.0
2020-06-29,450.0
2020-06-30,432.05
2020-07-01,425.0
2020-07-02,435.0
2020-07-03,425.0
2020-07-06,430.0
2020-07-07,412.85
2020-07-08,416.75
2020-07-09,400.1
2020-07-10,410.0
2020-07-13,400.0
2020-07-14,400.0
2020-07-15,410.0
2020-07-16,402.05
2020-07-17,415.0
2020-07-20,420.0
2020-07-21,420.0
2020-07-22,426.0
2020-07-23,434.0
2020-07-24,449.0
2020-07-27,457.8
2020-07-28,439.5
2020-07-29,421.95
2020-08-03,405.1
2020-08-04,400.0
2020-08-05,400.0
2020-08-06,390.0
2020-08-07,400.0
2020-08-10,395.95
2020-08-11,382.0
2020-08-12,395.0
2020-08-13,395.0
2020-08-17,401.0
2020-08-18,404.0
2020-08-19,395.0
2020-08-24,390.0
2020-08-25,374.45
2020-08-26,365.0
2020-08-27,373.0
2020-08-28,387.9
2020-08-31,398.2
2020-09-01,398.95
2020-09-02,400.0
2020-09-03,407.95
2020-09-04,395.0
2020-09-07,409.0
2020-09-08,410.5
2020-09-09,397.0
2020-09-10,404.7
2020-09-11,400.0
2020-09-14,390.0
2020-09-15,397.5
2020-09-16,397.5
2020-09-17,390.0
2020-09-18,395.0
2020-09-21,390.0
2020-09-22,391.0
2020-09-23,406.6
2020-09-24,405.5
2020-09-25,405.0
2020-09-28,390.0
2020-09-29,390.0
2020-09-30,400.0
2020-10-01,409.35
2020-10-02,407.5
2020-10-05,407.4
2020-10-06,407.0
2020-10-07,400.0
2020-10-08,408.0
2020-10-09,405.0
2020-10-12,405.0
2020-10-13,404.65
2020-10-14,404.0
2020-10-15,400.0
2020-10-16,407.9
2020-10-19,399.95
2020-10-20,400.0
2020-10-21,400.0
2020-10-22,400.0
2020-10-23,407.0
2020-10-26,406.8
2020-10-27,405.0
2020-10-28,398.3
2020-11-02,405.0
2020-11-03,400.0
2020-11-04,408.9
2020-11-05,392.55
2020-11-09,404.0
2020-11-10,405.0
2020-11-11,400.0
2020-11-12,404.0
2020-11-13,400.0
2020-11-16,397.5
2020-11-17,408.0
2020-11-19,424.3
2020-11-20,425.0
2020-11-23,424.0
2020-11-24,418.1
2020-11-25,429.9
2020-11-26,425.0
2020-11-27,434.8
2020-11-30,425.0
2020-12-01,424.0
2020-12-02,423.95
2020-12-03,430.0
2020-12-04,429.95
2020-12-07,434.0
2020-12-08,445.0
2020-12-09,449.9
2020-12-10,452.0
2020-12-11,457.0
2020-12-14,453.0
2020-12-15,437.1
2020-12-16,454.55
2020-12-17,465.5
2020-12-18,462.0
2020-12-21,443.6
2020-12-22,461.2
2020-12-23,479.6
2020-12-24,482.05
2020-12-25,473.0
2020-12-28,467.05
2020-12-29,473.95
2020-12-30,462.2
2020-12-31,465.0
2021-01-04,466.0
2021-01-05,463.95
2021-01-06,475.0
2021-01-07,478.9
2021-01-08,473.0
2021-01-12,478.65
2021-01-13,472.4
2021-01-14,487.95
2021-01-15,484.35
2021-01-18,497.0
2021-01-19,504.0
2021-01-20,514.1
2021-01-21,521.1
2021-01-22,511.0
2021-01-25,531.4
2021-01-26,544.0
2021-01-27,545.0
2021-01-28,540.0
2021-01-29,545.0
2021-02-01,544.0
2021-02-02,547.0
2021-02-03,560.0
2021-02-04,561.0
2021-02-05,555.0
2021-02-08,559.0
2021-02-09,552.0
2021-02-10,548.9
2021-02-11,548.0
2021-02-12,548.8
2021-02-15,559.0
2021-02-16,554.0
2021-02-17,558.0
2021-02-18,557.9
2021-02-19,555.0
2021-02-22,550.5
2021-02-23,557.0
2021-02-24,549.0
2021-02-25,548.0
2021-02-26,553.9
2021-03-01,555.0
2021-03-02,550.0
2021-03-03,540.0
2021-03-04,550.0
2021-03-05,545.0
2021-03-08,550.0
2021-03-09,556.0
2021-03-10,563.0
2021-03-11,553.0
2021-03-12,558.0
2021-03-15,556.0
2021-03-16,555.0
2021-03-17,555.0
2021-03-18,554.9
2021-03-19,550.0
2021-03-22,548.0
2021-03-23,550.0
2021-03-24,563.6
2021-03-25,560.0
2021-03-26,577.0
2021-03-29,579.8
2021-03-30,578.5
2021-03-31,575.0
2021-04-01,566.0
2021-04-02,556.0
2021-04-05,561.0
2021-04-06,561.9
2021-04-07,553.0
2021-04-08,553.2
2021-04-09,553.0
2021-04-12,550.0
2021-04-13,549.5
2021-04-14,558.0
2021-04-15,555.0
2021-04-16,554.0
2021-04-19,560.0
2021-04-20,574.0
2021-04-21,578.0
2021-04-22,572.0
2021-04-23,568.0
2021-04-26,569.0
2021-04-27,568.0
2021-04-28,575.0
2021-04-29,597.0
2021-04-30,605.0
2021-05-03,605.0
2021-05-04,601.0
2021-05-05,600.0
2021-05-06,601.0
2021-05-07,604.0
2021-05-10,599.0
2021-05-11,599.0
2021-05-12,619.3
2021-05-17,619.0
2021-05-18,621.0
2021-05-19,641.1
2021-05-20,655.0
2021-05-21,665.0
2021-05-24,652.0
2021-05-25,667.0
2021-05-26,679.0
2021-05-27,683.8
2021-05-28,670.0
2021-05-31,670.0
2021-06-01,664.3
2021-06-02,679.0
2021-06-03,672.0
2021-06-04,674.0
2021-06-07,676.0
2021-06-08,693.0
2021-06-09,710.0
2021-06-10,725.0
2021-06-11,727.9
2021-06-14,734.0
2021-06-15,725.0
2021-06-16,706.0
2021-06-17,710.0
2021-06-18,725.0
2021-06-21,726.9
2021-06-22,733.0
2021-06-23,743.9
2021-06-24,755.0
2021-06-25,757.0
2021-06-28,757.0
2021-06-29,759.0
2021-06-30,750.0
2021-07-01,750.0
2021-07-02,750.0
2021-07-05,720.1
2021-07-06,730.0
2021-07-07,743.0
2021-07-08,744.0
2021-07-09,740.0
2021-07-12,744.0
2021-07-13,739.0
2021-07-14,735.0
2021-07-15,732.9
2021-07-16,730.0
2021-07-19,723.0
2021-07-20,720.5
2021-07-23,732.9
2021-07-26,732.0
2021-07-27,727.9
2021-07-28,726.0
2021-07-29,725.6
2021-08-02,733.9
2021-08-03,750.0
2021-08-04,773.8
2021-08-05,775.0
2021-08-06,769.9
2021-08-09,774.8
2021-08-11,756.2
2021-08-12,743.9
2021-08-13,714.2
2021-08-16,711.0
2021-08-17,734.0
2021-08-18,740.0
2021-08-19,742.9
2021-08-23,730.0
2021-08-24,747.9
2021-08-25,718.0
2021-08-26,689.3
2021-08-27,688.0
2021-08-30,714.0
2021-08-31,707.0
2021-09-01,718.9
2021-09-02,700.0
2021-09-03,718.9
2021-09-06,720.0
2021-09-07,700.0
2021-09-08,698.0
2021-09-09,708.0
2021-09-10,690.0
2021-09-13,706.9
2021-09-14,705.0
2021-09-15,705.0
2021-09-16,700.0
2021-09-17,690.0
2021-09-20,708.0
2021-09-21,715.0
2021-09-22,715.0
2021-09-23,719.0
2021-09-24,745.0
2021-09-27,754.0
2021-09-28,758.0
2021-09-29,740.0
2021-09-30,730.0
2021-10-01,716.0
2021-10-04,740.0
2021-10-05,750.0
2021-10-06,754.9
2021-10-07,759.6
2021-10-08,757.9
2021-10-11,768.9
2021-10-12,773.0
2021-10-13,774.0
2021-10-14,778.0
2021-10-15,793.0
2021-10-18,790.5
2021-10-21,780.0
2021-10-22,778.0
2021-10-25,780.0
2021-10-26,785.0
2021-10-27,784.0
2021-10-28,765.0
2021-10-29,767.0
2021-11-01,770.0
2021-11-02,759.1
2021-11-03,766.8
2021-11-04,747.1
2021-11-05,742.0
2021-11-08,739.9
2021-11-09,746.0
2021-11-10,746.0
2021-11-11,736.0
2021-11-12,750.0
2021-11-15,781.0
2021-11-16,777.0
2021-11-17,775.0
2021-11-19,775.0
2021-11-22,770.0
2021-11-23,769.8
2021-11-24,750.0
2021-11-25,754.9
2021-11-26,750.0
2021-11-29,731.0
2021-11-30,748.0
2021-12-01,748.0
2021-12-02,740.0
2021-12-03,739.0
2021-12-06,739.9
2021-12-07,740.0
2021-12-08,735.0
2021-12-09,735.0
2021-12-10,730.0
2021-12-13,737.0
2021-12-14,736.6
2021-12-15,744.0
2021-12-16,737.0
2021-12-17,742.0
2021-12-20,740.0
2021-12-21,730.0
2021-12-22,730.0
2021-12-23,730.0
2021-12-24,759.0
2021-12-27,752.9
2021-12-28,749.0
2021-12-29,749.0
2021-12-30,749.0
2021-12-31,720.0
2022-01-03,744.7
2022-01-04,735.0
2022-01-05,743.5
2022-01-06,740.0
2022-01-07,745.0
2022-01-10,754.0
2022-01-12,750.0
2022-01-13,772.9
2022-01-14,784.9
2022-01-17,796.0
2022-01-18,802.0
2022-01-19,810.0
2022-01-20,800.0
2022-01-21,797.9
2022-01-24,785.1
2022-01-25,779.0
2022-01-26,790.0
2022-01-27,803.0
2022-01-28,800.0
2022-01-31,798.5
2022-02-01,804.3
2022-02-02,815.0
2022-02-03,823.0
2022-02-04,826.0
2022-02-07,830.0
2022-02-08,869.0
2022-02-09,871.0
2022-02-10,870.0
2022-02-11,861.1
2022-02-14,840.0
2022-02-15,849.8
2022-02-16,840.0
2022-02-17,845.0
2022-02-18,855.0
2022-02-21,863.0
2022-02-22,845.0
2022-02-23,860.0
2022-02-24,808.5
2022-02-25,832.0
2022-02-28,830.0
2022-03-01,819.0
2022-03-02,788.0
2022-03-03,796.5
2022-03-04,778.0
2022-03-07,731.4
2022-03-08,775.0
2022-03-09,770.0
2022-03-10,794.0
2022-03-11,785.0
2022-03-14,794.0
2022-03-15,799.9
2022-03-16,800.0
2022-03-17,815.0
2022-03-18,810.0
2022-03-21,825.0
2022-03-22,821.0
2022-03-23,815.0
2022-03-24,808.0
2022-03-25,814.5
2022-03-28,825.0
2022-03-29,845.0
2022-03-30,842.9
2022-03-31,840.0
2022-04-01,820.0
2022-04-04,820.0
2022-04-05,822.0
2022-04-06,827.0
2022-04-07,838.0
2022-04-08,834.0
2022-04-11,830.0
2022-04-12,830.0
2022-04-13,830.0
2022-04-14,820.0
2022-04-15,820.0
2022-04-18,820.0
2022-04-19,815.0
2022-04-20,811.2
2022-04-21,827.0
2022-04-22,830.0
2022-04-25,820.0
2022-04-26,819.0
2022-04-27,819.0
2022-04-28,863.0
2022-04-29,862.9
2022-05-04,887.0
2022-05-05,883.0
2022-05-06,865.0
2022-05-09,870.0
2022-05-10,818.0
2022-05-11,850.0
2022-05-12,844.0
2022-05-13,854.0
2022-05-16,860.0
2022-05-17,859.0
2022-05-18,835.1
2022-05-19,849.8
2022-05-20,847.6
2022-05-23,846.6
2022-05-24,846.0
2022-05-25,835.0
2022-05-26,836.9
2022-05-27,813.5
2022-05-30,834.0
2022-05-31,834.8
2022-06-01,838.4
2022-06-02,841.8
2022-06-03,860.0
2022-06-06,860.0
2022-06-07,860.0
2022-06-08,859.9
2022-06-09,859.9
2022-06-10,840.0
2022-06-13,859.0
2022-06-14,820.0
2022-06-15,819.9
2022-06-16,820.0
2022-06-17,819.8
2022-06-20,810.0
2022-06-21,810.0
2022-06-22,795.0
2022-06-23,785.0
2022-06-24,785.0
2022-06-27,775.0
2022-06-28,779.0
2022-06-29,791.0
2022-06-30,798.0
2022-07-01,770.0
2022-07-04,810.0
2022-07-05,790.0
2022-07-06,750.0
2022-07-07,750.0
2022-07-08,730.0
2022-07-12,773.7
2022-07-13,780.0
2022-07-14,783.0
2022-07-15,786.0
2022-07-18,775.0
2022-07-19,798.0
2022-07-20,780.0
2022-07-21,800.0
2022-07-22,800.0
2022-07-25,847.9
2022-07-26,847.9
2022-07-27,819.0
2022-07-28,818.9
2022-07-29,771.0
2022-08-01,817.0
2022-08-02,820.0
2022-08-03,800.0
2022-08-04,800.0
2022-08-05,785.0
2022-08-08,818.0
2022-08-09,816.0
2022-08-10,815.8
2022-08-11,830.0
2022-08-12,820.0
2022-08-15,843.9
2022-08-16,838.0
2022-08-17,835.9
2022-08-18,842.8
2022-08-19,829.0
2022-08-22,825.0
2022-08-23,838.7
2022-08-24,830.0
2022-08-25,839.9
2022-08-26,829.0
2022-08-29,829.0
2022-08-30,812.0
2022-08-31,830.0
2022-09-01,830.0
2022-09-02,829.0
2022-09-05,844.9
2022-09-06,833.9
2022-09-07,830.0
2022-09-08,840.0
2022-09-09,847.5
2022-09-12,839.9
2022-09-13,837.9
2022-09-14,837.9
2022-09-15,829.5
2022-09-16,839.0
2022-09-19,829.9
2022-09-20,820.0
2022-09-21,840.0
2022-09-22,839.0
2022-09-23,839.0
2022-09-26,825.0
2022-09-27,810.0
2022-09-28,771.0
2022-09-29,798.0
2022-09-30,760.0
2022-10-03,790.0
2022-10-04,788.0
2022-10-05,790.0
2022-10-06,784.9
2022-10-07,760.0
2022-10-11,778.0
2022-10-12,780.0
2022-10-13,778.0
2022-10-14,768.9
2022-10-17,748.0
2022-10-18,725.0
2022-10-19,714.0
2022-10-20,705.0
2022-10-21,699.0
2022-10-24,661.0
2022-10-25,700.0
2022-10-26,735.0
2022-10-27,710.0
2022-10-28,691.0
2022-10-31,709.9
2022-11-01,698.0
2022-11-02,675.9
2022-11-03,695.0
2022-11-04,690.8
2022-11-07,690.0
2022-11-08,689.0
2022-11-09,685.0
2022-11-10,680.0
2022-11-11,675.0
2022-11-14,679.0
2022-11-15,677.0
2022-11-16,677.0
2022-11-17,677.0
2022-11-21,689.0
2022-11-22,665.0
2022-11-23,681.0
2022-11-24,671.0
2022-11-25,660.0
2022-11-28,655.0
2022-11-29,643.9
2022-11-30,643.0
2022-12-01,660.0
2022-12-02,659.0
2022-12-05,677.5
2022-12-06,639.0
2022-12-07,639.0
2022-12-08,650.0
2022-12-09,650.0
2022-12-12,660.0
2022-12-13,620.5
2022-12-14,621.2
2022-12-15,649.0
2022-12-16,643.0
2022-12-19,640.0
2022-12-20,650.0
2022-12-21,660.0
2022-12-22,659.9
2022-12-23,657.0
2022-12-26,648.0
2022-12-27,644.8
2022-12-28,642.9
2022-12-29,620.0
2022-12-30,620.0
2023-01-02,627.7
2023-01-03,623.9
2023-01-04,586.5
2023-01-05,551.5
2023-01-06,540.0
2023-01-09,507.7
2023-01-10,523.9
2023-01-12,550.0
2023-01-13,540.0
2023-01-16,572.3
2023-01-17,541.1
2023-01-18,570.0
2023-01-19,570.0
2023-01-20,536.0
2023-01-23,537.5
2023-01-24,547.8
2023-01-25,545.0
2023-01-26,538.6
2023-01-27,533.0
2023-01-30,532.0
2023-01-31,540.0
2023-02-01,526.0
2023-02-02,556.6
2023-02-03,586.0
2023-02-06,565.2
2023-02-07,598.0
2023-02-08,615.0
2023-02-09,600.0
2023-02-10,616.0
