date,LHM
2011-02-18,1980.0
2011-02-21,1926.0
2011-02-22,1920.0
2011-02-23,1911.0
2011-02-24,1941.0
2011-02-25,1975.0
2011-02-28,1980.0
2011-03-01,1961.0
2011-03-02,1966.0
2011-03-03,1995.0
2011-03-04,1966.0
2011-03-07,1967.0
2011-03-08,1985.0
2011-03-09,1961.0
2011-03-10,2001.0
2011-03-11,2020.0
2011-03-14,2017.0
2011-03-15,1981.0
2011-03-16,1999.0
2011-03-17,1998.0
2011-03-18,1980.0
2011-03-21,1985.0
2011-03-22,1983.0
2011-03-23,1965.0
2011-03-24,1970.0
2011-03-25,1960.0
2011-03-28,1860.0
2011-03-29,1860.0
2011-03-30,1860.0
2011-03-31,1749.0
2011-04-01,1750.0
2011-04-04,1740.0
2011-04-05,1705.0
2011-04-06,1780.0
2011-04-07,1780.0
2011-04-08,1790.0
2011-04-11,1820.0
2011-04-12,1750.0
2011-04-13,1721.0
2011-04-14,1750.0
2011-04-15,1748.0
2011-04-18,1750.0
2011-04-19,1750.0
2011-04-20,1700.0
2011-04-21,1655.0
2011-04-22,1670.0
2011-04-25,1670.0
2011-04-26,1651.0
2011-04-27,1651.0
2011-04-28,1605.0
2011-04-29,1610.0
2011-05-02,1664.0
2011-05-03,1689.0
2011-05-04,1645.0
2011-05-05,1715.0
2011-05-06,1693.0
2011-05-09,1650.0
2011-05-10,1613.0
2011-05-11,1620.0
2011-05-12,1640.0
2011-05-13,1645.0
2011-05-16,1630.0
2011-05-17,1630.0
2011-05-18,1670.0
2011-05-19,1650.0
2011-05-20,1650.0
2011-05-23,1660.0
2011-05-24,1660.0
2011-05-25,1700.0
2011-05-26,1748.0
2011-05-27,1780.0
2011-05-30,1798.0
2011-05-31,1851.0
2011-06-01,1880.0
2011-06-02,1827.0
2011-06-03,1825.0
2011-06-06,1853.0
2011-06-07,1802.0
2011-06-08,1802.0
2011-06-09,1801.0
2011-06-10,1800.0
2011-06-13,1800.0
2011-06-14,1800.0
2011-06-15,1760.0
2011-06-16,1760.0
2011-06-17,1800.0
2011-06-20,1711.0
2011-06-21,1716.0
2011-06-22,1702.0
2011-06-23,1711.0
2011-06-24,1711.0
2011-06-27,1711.0
2011-06-28,1711.0
2011-06-29,1690.0
2011-06-30,1670.0
2011-07-01,1650.0
2011-07-04,1700.0
2011-07-05,1700.0
2011-07-06,1700.0
2011-07-07,1700.0
2011-07-08,1700.0
2011-07-11,1700.0
2011-07-12,1700.0
2011-07-13,1700.0
2011-07-14,1737.0
2011-07-15,1705.0
2011-07-18,1660.0
2011-07-19,1561.0
2011-07-20,1654.0
2011-07-21,1654.0
2011-07-22,1633.0
2011-07-25,1640.0
2011-07-26,1620.0
2011-07-27,1630.0
2011-07-28,1690.0
2011-07-29,1650.0
2011-08-01,1631.0
2011-08-02,1633.0
2011-08-03,1633.0
2011-08-04,1640.0
2011-08-05,1655.0
2011-08-08,1600.0
2011-08-09,1530.0
2011-08-10,1600.0
2011-08-11,1550.0
2011-08-12,1601.0
2011-08-15,1600.0
2011-08-16,1643.0
2011-08-17,1619.0
2011-08-18,1638.0
2011-08-19,1630.0
2011-08-22,1650.0
2011-08-23,1630.0
2011-08-24,1630.0
2011-08-25,1630.0
2011-08-26,1630.0
2011-08-29,1659.0
2011-08-30,1600.0
2011-09-02,1600.0
2011-09-05,1620.0
2011-09-06,1650.0
2011-09-07,1749.0
2011-09-08,1770.0
2011-09-09,1685.0
2011-09-12,1709.0
2011-09-13,1700.0
2011-09-14,1689.0
2011-09-15,1615.0
2011-09-16,1616.0
2011-09-19,1625.0
2011-09-20,1627.0
2011-09-21,1617.0
2011-09-22,1616.0
2011-09-23,1600.0
2011-09-26,1590.0
2011-09-27,1630.0
2011-09-28,1547.0
2011-09-29,1570.0
2011-09-30,1635.0
2011-10-03,1580.0
2011-10-04,1600.0
2011-10-05,1592.0
2011-10-06,1638.0
2011-10-07,1597.0
2011-10-10,1600.0
2011-10-11,1600.0
2011-10-12,1597.0
2011-10-13,1585.0
2011-10-14,1600.0
2011-10-17,1570.0
2011-10-18,1550.0
2011-10-19,1560.0
2011-10-20,1609.0
2011-10-21,1551.0
2011-10-24,1540.0
2011-10-25,1532.0
2011-10-26,1535.0
2011-10-27,1535.0
2011-10-28,1485.0
2011-10-31,1480.0
2011-11-01,1451.0
2011-11-02,1480.0
2011-11-03,1490.0
2011-11-04,1487.0
2011-11-09,1486.0
2011-11-10,1488.0
2011-11-11,1488.0
2011-11-14,1485.0
2011-11-15,1505.0
2011-11-16,1450.0
2011-11-17,1448.0
2011-11-21,1465.0
2011-11-22,1440.0
2011-11-23,1380.0
2011-11-24,1381.0
2011-11-25,1390.0
2011-11-28,1392.0
2011-11-29,1395.0
2011-11-30,1395.0
2011-12-01,1419.0
2011-12-02,1395.0
2011-12-05,1405.0
2011-12-06,1401.0
2011-12-07,1400.0
2011-12-08,1450.0
2011-12-09,1403.0
2011-12-12,1404.0
2011-12-13,1450.0
2011-12-14,1450.0
2011-12-15,1430.0
2011-12-16,1450.0
2011-12-19,1458.0
2011-12-20,1481.0
2011-12-21,1500.0
2011-12-22,1486.0
2011-12-23,1415.0
2011-12-26,1412.0
2011-12-27,1490.0
2011-12-28,1548.0
2011-12-29,1580.0
2011-12-30,1550.0
2012-01-02,1520.0
2012-01-03,1520.0
2012-01-04,1580.0
2012-01-05,1518.0
2012-01-06,1502.0
2012-01-09,1503.0
2012-01-10,1515.0
2012-01-12,1485.0
2012-01-13,1411.0
2012-01-16,1411.0
2012-01-17,1440.0
2012-01-18,1440.0
2012-01-19,1412.0
2012-01-20,1479.0
2012-01-23,1479.0
2012-01-24,1440.0
2012-01-25,1442.0
2012-01-26,1442.0
2012-01-27,1480.0
2012-01-30,1489.0
2012-01-31,1505.0
2012-02-01,1490.0
2012-02-02,1548.0
2012-02-03,1570.0
2012-02-07,1612.0
2012-02-08,1660.0
2012-02-09,1620.0
2012-02-10,1600.0
2012-02-13,1600.0
2012-02-14,1606.0
2012-02-15,1606.0
2012-02-16,1600.0
2012-02-17,1639.0
2012-02-20,1600.0
2012-02-21,1575.0
2012-02-22,1620.0
2012-02-23,1620.0
2012-02-24,1620.0
2012-02-27,1580.0
2012-02-28,1578.0
2012-02-29,1589.0
2012-03-01,1600.0
2012-03-02,1590.0
2012-03-05,1610.0
2012-03-06,1610.0
2012-03-07,1615.0
2012-03-08,1615.0
2012-03-09,1615.0
2012-03-12,1570.0
2012-03-13,1540.0
2012-03-14,1520.0
2012-03-15,1485.0
2012-03-16,1510.0
2012-03-19,1500.0
2012-03-20,1490.0
2012-03-21,1500.0
2012-03-22,1550.0
2012-03-23,1548.0
2012-03-26,1580.0
2012-03-27,1598.0
2012-03-28,1598.0
2012-03-29,1598.0
2012-03-30,1604.0
2012-04-02,1604.0
2012-04-03,1551.0
2012-04-04,1515.0
2012-04-05,1500.0
2012-04-06,1460.0
2012-04-09,1460.0
2012-04-10,1533.0
2012-04-11,1500.0
2012-04-12,1480.0
2012-04-13,1435.0
2012-04-16,1435.0
2012-04-17,1435.0
2012-04-18,1472.0
2012-04-19,1515.0
2012-04-20,1519.0
2012-04-23,1500.0
2012-04-24,1500.0
2012-04-25,1500.0
2012-04-26,1509.0
2012-04-27,1480.0
2012-04-30,1510.0
2012-05-02,1520.0
2012-05-03,1510.0
2012-05-04,1510.0
2012-05-07,1515.0
2012-05-08,1520.0
2012-05-09,1520.0
2012-05-10,1510.0
2012-05-11,1406.0
2012-05-14,1406.0
2012-05-15,1406.0
2012-05-16,1430.0
2012-05-17,1420.0
2012-05-18,1400.0
2012-05-21,1400.0
2012-05-22,1420.0
2012-05-23,1390.0
2012-05-24,1390.0
2012-05-25,1429.0
2012-05-28,1449.0
2012-05-29,1460.0
2012-05-30,1547.0
2012-05-31,1550.0
2012-06-01,1480.0
2012-06-04,1510.0
2012-06-05,1540.0
2012-06-06,1560.0
2012-06-07,1560.0
2012-06-08,1557.0
2012-06-11,1557.0
2012-06-12,1559.0
2012-06-13,1470.0
2012-06-14,1548.0
2012-06-15,1485.0
2012-06-18,1485.0
2012-06-19,1485.0
2012-06-20,1485.0
2012-06-21,1485.0
2012-06-22,1470.0
2012-06-25,1500.0
2012-06-26,1480.0
2012-06-27,1480.0
2012-06-28,1550.0
2012-06-29,1547.0
2012-07-02,1547.0
2012-07-03,1480.0
2012-07-04,1480.0
2012-07-05,1555.0
2012-07-06,1501.0
2012-07-09,1480.0
2012-07-10,1470.0
2012-07-11,1470.0
2012-07-12,1435.0
2012-07-13,1436.0
2012-07-16,1436.0
2012-07-17,1436.0
2012-07-18,1510.0
2012-07-19,1510.0
2012-07-20,1471.0
2012-07-23,1471.0
2012-07-24,1471.0
2012-07-25,1509.0
2012-07-26,1490.0
2012-07-27,1471.0
2012-07-31,1471.0
2012-08-01,1514.0
2012-08-02,1509.0
2012-08-03,1481.0
2012-08-06,1450.0
2012-08-07,1460.0
2012-08-08,1461.0
2012-08-09,1459.0
2012-08-10,1450.0
2012-08-13,1450.0
2012-08-15,1451.0
2012-08-16,1451.0
2012-08-17,1537.0
2012-08-22,1454.0
2012-08-23,1454.0
2012-08-24,1454.0
2012-08-27,1454.0
2012-08-28,1515.0
2012-08-29,1500.0
2012-08-30,1470.0
2012-08-31,1400.0
2012-09-03,1400.0
2012-09-04,1460.0
2012-09-05,1470.0
2012-09-06,1470.0
2012-09-07,1420.0
2012-09-10,1470.0
2012-09-11,1420.0
2012-09-12,1420.0
2012-09-13,1420.0
2012-09-14,1459.0
2012-09-17,1459.0
2012-09-18,1459.0
2012-09-19,1500.0
2012-09-20,1460.0
2012-09-21,1430.0
2012-09-24,1430.0
2012-09-25,1435.0
2012-09-26,1435.0
2012-09-27,1430.0
2012-09-28,1400.0
2012-10-01,1430.0
2012-10-02,1400.0
2012-10-03,1430.0
2012-10-04,1396.0
2012-10-05,1430.0
2012-10-08,1395.0
2012-10-09,1395.0
2012-10-10,1400.0
2012-10-11,1425.0
2012-10-12,1385.0
2012-10-15,1392.0
2012-10-16,1392.0
2012-10-17,1392.0
2012-10-18,1381.0
2012-10-19,1345.0
2012-10-22,1342.0
2012-10-23,1342.0
2012-10-24,1340.0
2012-10-25,1310.0
2012-10-29,1310.0
2012-10-30,1313.0
2012-10-31,1313.0
2012-11-01,1313.0
2012-11-02,1313.0
2012-11-05,1369.0
2012-11-07,1380.0
2012-11-08,1420.0
2012-11-09,1343.0
2012-11-12,1335.0
2012-11-13,1335.0
2012-11-14,1399.0
2012-11-15,1335.0
2012-11-19,1315.0
2012-11-20,1315.0
2012-11-21,1320.0
2012-11-22,1320.0
2012-11-23,1330.0
2012-11-26,1330.0
2012-11-27,1337.0
2012-11-28,1350.0
2012-11-29,1331.0
2012-11-30,1340.0
2012-12-03,1335.0
2012-12-04,1369.0
2012-12-05,1367.0
2012-12-06,1367.0
2012-12-07,1360.0
2012-12-10,1347.0
2012-12-11,1350.0
2012-12-12,1360.0
2012-12-13,1360.0
2012-12-14,1360.0
2012-12-17,1360.0
2012-12-18,1360.0
2012-12-19,1350.0
2012-12-20,1370.0
2012-12-21,1302.0
2012-12-24,1310.0
2012-12-25,1310.0
2012-12-26,1301.0
2012-12-27,1310.0
2012-12-28,1272.0
2012-12-31,1255.0
2013-01-02,1327.0
2013-01-03,1325.0
2013-01-04,1300.0
2013-01-07,1300.0
2013-01-08,1280.0
2013-01-09,1280.0
2013-01-10,1280.0
2013-01-14,1211.0
2013-01-15,1250.0
2013-01-16,1200.0
2013-01-17,1200.0
2013-01-18,1160.0
2013-01-21,1160.0
2013-01-22,1162.0
2013-01-23,1150.0
2013-01-28,1150.0
2013-01-29,1219.0
2013-01-30,1163.0
2013-01-31,1219.0
2013-02-01,1190.0
2013-02-04,1190.0
2013-02-05,1190.0
2013-02-06,1190.0
2013-02-07,1197.0
2013-02-08,1190.0
2013-02-11,1225.0
2013-02-12,1193.0
2013-02-13,1195.0
2013-02-14,1200.0
2013-02-15,1190.0
2013-02-18,1160.0
2013-02-19,1161.0
2013-02-20,1126.0
2013-02-21,1120.0
2013-02-22,1090.0
2013-02-25,1101.0
2013-02-26,1080.0
2013-02-27,1105.0
2013-02-28,1110.0
2013-03-01,1100.0
2013-03-04,1050.0
2013-03-05,1050.0
2013-03-06,1050.0
2013-03-07,1015.0
2013-03-08,1015.0
2013-03-11,1020.0
2013-03-12,1020.0
2013-03-13,1050.0
2013-03-14,1020.0
2013-03-15,1020.0
2013-03-18,1020.0
2013-03-19,1020.0
2013-03-20,1020.0
2013-03-21,1020.0
2013-03-22,1030.0
2013-03-25,1050.0
2013-03-26,1090.0
2013-03-27,1113.0
2013-03-28,1169.0
2013-03-29,1150.0
2013-04-01,1218.0
2013-04-02,1185.0
2013-04-03,1185.0
2013-04-04,1185.0
2013-04-05,1185.0
2013-04-08,1180.0
2013-04-09,1115.0
2013-04-10,1115.0
2013-04-11,1115.0
2013-04-12,1111.0
2013-04-15,1111.0
2013-04-16,1111.0
2013-04-17,1111.0
2013-04-18,1112.0
2013-04-19,1168.0
2013-04-22,1168.0
2013-04-23,1115.0
2013-04-24,1150.0
2013-04-25,1092.0
2013-04-26,1050.0
2013-04-29,1070.0
2013-04-30,1010.0
2013-05-02,1010.0
2013-05-03,1065.0
2013-05-06,1065.0
2013-05-07,1069.0
2013-05-08,1069.0
2013-05-09,1069.0
2013-05-10,1069.0
2013-05-13,1079.0
2013-05-14,1027.0
2013-05-15,1005.0
2013-05-16,1002.0
2013-05-17,975.1
2013-05-20,975.1
2013-05-21,952.0
2013-05-22,935.0
2013-05-23,935.0
2013-05-24,979.0
2013-05-27,927.0
2013-05-28,927.0
2013-05-29,927.0
2013-05-30,910.4
2013-05-31,963.0
2013-06-03,963.0
2013-06-04,963.0
2013-06-05,963.0
2013-06-06,925.0
2013-06-07,971.0
2013-06-10,971.0
2013-06-11,926.0
2013-06-12,926.0
2013-06-13,926.0
2013-06-14,926.0
2013-06-17,926.0
2013-06-18,950.0
2013-06-19,980.0
2013-06-20,1030.0
2013-06-21,1030.0
2013-06-24,1030.0
2013-06-25,1070.0
2013-06-26,1070.0
2013-06-27,1030.0
2013-06-28,980.0
2013-07-01,1010.0
2013-07-02,1009.0
2013-07-03,948.5
2013-07-04,922.0
2013-07-05,920.0
2013-07-08,920.0
2013-07-09,918.0
2013-07-10,918.0
2013-07-11,920.1
2013-07-12,970.0
2013-07-15,970.0
2013-07-16,970.0
2013-07-17,1000.0
2013-07-18,1030.0
2013-07-19,970.1
2013-07-22,970.1
2013-07-23,970.1
2013-07-24,970.1
2013-07-25,970.1
2013-07-26,970.1
2013-07-29,940.3
2013-07-31,943.0
2013-08-01,947.0
2013-08-02,990.0
2013-08-05,990.0
2013-08-06,990.0
2013-08-07,946.0
2013-08-08,946.0
2013-08-12,946.0
2013-08-13,946.0
2013-08-15,948.0
2013-08-16,946.0
2013-08-19,946.0
2013-08-22,947.0
2013-08-23,970.0
2013-08-26,955.0
2013-08-27,955.0
2013-08-28,948.0
2013-08-29,946.0
2013-08-30,950.0
2013-09-02,950.0
2013-09-03,950.0
2013-09-04,950.0
2013-09-05,970.0
2013-09-06,970.0
2013-09-09,970.0
2013-09-10,970.0
2013-09-11,970.0
2013-09-12,970.0
2013-09-13,970.0
2013-09-16,969.0
2013-09-17,969.0
2013-09-18,950.0
2013-09-19,951.0
2013-09-20,950.0
2013-09-23,950.0
2013-09-24,950.0
2013-09-25,951.0
2013-09-26,969.0
2013-09-27,985.0
2013-09-30,960.0
2013-10-01,960.0
2013-10-02,1010.0
2013-10-03,1010.0
2013-10-04,1010.0
2013-10-07,1015.0
2013-10-08,1075.0
2013-10-09,1061.0
2013-10-10,1061.0
2013-10-11,1050.0
2013-10-14,1050.0
2013-10-15,1050.0
2013-10-21,1050.0
2013-10-22,1072.0
2013-10-23,1120.0
2013-10-24,1181.0
2013-10-25,1248.0
2013-10-28,1300.0
2013-10-29,1240.0
2013-10-30,1246.0
2013-10-31,1260.0
2013-11-01,1264.0
2013-11-04,1300.0
2013-11-07,1302.0
2013-11-08,1350.0
2013-11-11,1384.0
2013-11-12,1385.0
2013-11-13,1385.0
2013-11-14,1387.0
2013-11-15,1400.0
2013-11-19,1403.0
2013-11-20,1440.0
2013-11-21,1401.0
2013-11-22,1410.0
2013-11-25,1410.0
2013-11-26,1470.0
2013-11-27,1483.0
2013-11-28,1483.0
2013-11-29,1428.0
2013-12-02,1467.0
2013-12-03,1428.0
2013-12-04,1420.0
2013-12-05,1440.0
2013-12-06,1385.0
2013-12-09,1302.0
2013-12-10,1330.0
2013-12-11,1330.0
2013-12-12,1409.0
2013-12-13,1401.0
2013-12-16,1439.0
2013-12-17,1449.0
2013-12-18,1430.0
2013-12-19,1431.0
2013-12-20,1399.0
2013-12-23,1399.0
2013-12-24,1390.0
2013-12-25,1405.0
2013-12-26,1333.0
2013-12-27,1332.0
2013-12-30,1332.0
2013-12-31,1315.0
2014-01-02,1380.0
2014-01-03,1368.0
2014-01-06,1399.0
2014-01-07,1399.0
2014-01-08,1349.0
2014-01-09,1349.0
2014-01-10,1270.0
2014-01-13,1270.0
2014-01-16,1344.0
2014-01-17,1344.0
2014-01-20,1349.0
2014-01-21,1349.0
2014-01-22,1285.0
2014-01-23,1285.0
2014-01-24,1300.0
2014-01-27,1320.0
2014-01-28,1307.0
2014-01-29,1325.0
2014-01-30,1320.0
2014-01-31,1320.0
2014-02-03,1320.0
2014-02-04,1295.0
2014-02-05,1300.0
2014-02-06,1300.0
2014-02-07,1300.0
2014-02-10,1300.0
2014-02-11,1295.0
2014-02-12,1289.0
2014-02-13,1288.0
2014-02-14,1350.0
2014-02-17,1292.0
2014-02-18,1300.0
2014-02-19,1329.0
2014-02-20,1329.0
2014-02-21,1329.0
2014-02-24,1301.0
2014-02-25,1300.0
2014-02-26,1300.0
2014-02-27,1350.0
2014-02-28,1400.0
2014-03-03,1400.0
2014-03-04,1430.0
2014-03-05,1420.0
2014-03-06,1420.0
2014-03-07,1430.0
2014-03-10,1430.0
2014-03-11,1430.0
2014-03-12,1430.0
2014-03-13,1430.0
2014-03-14,1405.0
2014-03-17,1420.0
2014-03-18,1420.0
2014-03-19,1440.0
2014-03-20,1406.0
2014-03-21,1385.0
2014-03-24,1425.0
2014-03-25,1425.0
2014-03-26,1425.0
2014-03-27,1430.0
2014-03-28,1430.0
2014-03-31,1430.0
2014-04-01,1428.0
2014-04-02,1428.0
2014-04-03,1420.0
2014-04-04,1435.0
2014-04-07,1452.0
2014-04-08,1461.0
2014-04-09,1500.0
2014-04-10,1497.0
2014-04-11,1497.0
2014-04-14,1497.0
2014-04-15,1497.0
2014-04-16,1497.0
2014-04-17,1450.0
2014-04-18,1450.0
2014-04-21,1480.0
2014-04-22,1461.0
2014-04-23,1488.0
2014-04-24,1480.0
2014-04-25,1480.0
2014-04-28,1480.0
2014-04-29,1485.0
2014-04-30,1485.0
2014-05-02,1484.0
2014-05-05,1484.0
2014-05-06,1469.0
2014-05-07,1469.0
2014-05-08,1460.0
2014-05-09,1460.0
2014-05-12,1469.0
2014-05-13,1465.0
2014-05-14,1465.0
2014-05-15,1468.0
2014-05-16,1403.0
2014-05-19,1473.0
2014-05-20,1499.0
2014-05-21,1499.0
2014-05-22,1499.0
2014-05-23,1470.0
2014-05-26,1470.0
2014-05-27,1489.0
2014-05-28,1470.0
2014-05-29,1489.0
2014-05-30,1484.0
2014-06-02,1483.0
2014-06-03,1460.0
2014-06-04,1474.0
2014-06-05,1448.0
2014-06-06,1380.0
2014-06-09,1400.0
2014-06-10,1390.0
2014-06-11,1390.0
2014-06-12,1450.0
2014-06-13,1450.0
2014-06-16,1395.0
2014-06-17,1395.0
2014-06-18,1395.0
2014-06-19,1395.0
2014-06-20,1402.0
2014-06-23,1402.0
2014-06-24,1400.0
2014-06-25,1464.0
2014-06-26,1403.0
2014-06-27,1403.0
2014-06-30,1403.0
2014-07-01,1450.0
2014-07-02,1450.0
2014-07-03,1450.0
2014-07-04,1450.0
2014-07-07,1490.0
2014-07-08,1489.0
2014-07-09,1489.0
2014-07-10,1460.0
2014-07-11,1460.0
2014-07-14,1460.0
2014-07-15,1487.0
2014-07-16,1487.0
2014-07-17,1487.0
2014-07-18,1436.0
2014-07-21,1436.0
2014-07-22,1436.0
2014-07-23,1436.0
2014-07-24,1436.0
2014-07-25,1436.0
2014-07-31,1435.0
2014-08-01,1435.0
2014-08-04,1435.0
2014-08-05,1485.0
2014-08-06,1443.0
2014-08-07,1443.0
2014-08-08,1484.0
2014-08-11,1484.0
2014-08-12,1484.0
2014-08-13,1484.0
2014-08-15,1486.0
2014-08-18,1486.0
2014-08-19,1460.0
2014-08-22,1511.0
2014-08-25,1548.0
2014-08-26,1500.0
2014-08-27,1506.0
2014-08-28,1540.0
2014-08-29,1540.0
2014-09-01,1540.0
2014-09-02,1540.0
2014-09-03,1540.0
2014-09-04,1559.0
2014-09-05,1580.0
2014-09-08,1635.0
2014-09-09,1685.0
2014-09-10,1712.0
2014-09-11,1685.0
2014-09-12,1660.0
2014-09-15,1620.0
2014-09-16,1690.0
2014-09-17,1691.0
2014-09-18,1694.0
2014-09-19,1690.0
2014-09-22,1640.0
2014-09-23,1690.0
2014-09-24,1685.0
2014-09-25,1689.0
2014-09-26,1690.0
2014-09-29,1690.0
2014-09-30,1730.0
2014-10-01,1710.0
2014-10-02,1710.0
2014-10-03,1729.0
2014-10-07,1690.0
2014-10-08,1710.0
2014-10-09,1710.0
2014-10-10,1650.0
2014-10-13,1610.0
2014-10-14,1610.0
2014-10-15,1610.0
2014-10-16,1706.0
2014-10-17,1750.0
2014-10-20,1700.0
2014-10-21,1701.0
2014-10-22,1710.0
2014-10-23,1710.0
2014-10-24,1740.0
2014-10-27,1703.0
2014-10-28,1736.0
2014-10-29,1779.0
2014-10-30,1800.0
2014-10-31,1803.0
2014-11-03,1800.0
2014-11-04,1820.0
2014-11-05,1801.0
2014-11-07,1802.0
2014-11-10,1802.0
2014-11-11,1748.0
2014-11-12,1748.0
2014-11-13,1740.0
2014-11-14,1710.0
2014-11-17,1710.0
2014-11-19,1710.0
2014-11-20,1713.0
2014-11-21,1760.0
2014-11-24,1760.0
2014-11-25,1760.0
2014-11-26,1750.0
2014-11-27,1701.0
2014-11-28,1750.0
2014-12-01,1750.0
2014-12-02,1750.0
2014-12-03,1749.0
2014-12-04,1749.0
2014-12-05,1685.0
2014-12-08,1685.0
2014-12-09,1650.0
2014-12-10,1620.0
2014-12-11,1620.0
2014-12-12,1680.0
2014-12-15,1600.0
2014-12-16,1600.0
2014-12-17,1660.0
2014-12-18,1695.0
2014-12-19,1650.0
2014-12-22,1650.0
2014-12-23,1650.0
2014-12-24,1621.0
2014-12-25,1615.0
2014-12-26,1631.0
2014-12-29,1631.0
2014-12-30,1620.0
2014-12-31,1626.0
2015-01-02,1626.0
2015-01-06,1626.0
2015-01-07,1610.0
2015-01-08,1610.0
2015-01-09,1706.0
2015-01-12,1750.0
2015-01-13,1810.0
2015-01-14,1915.0
2015-01-15,2029.0
2015-01-16,1995.0
2015-01-19,1990.0
2015-01-20,1989.0
2015-01-21,1990.0
2015-01-22,1950.0
2015-01-23,1922.0
2015-01-26,1890.0
2015-01-27,1890.0
2015-01-28,1920.0
2015-01-29,1920.0
2015-01-30,1920.0
2015-02-02,1925.0
2015-02-03,1890.0
2015-02-04,1900.0
2015-02-05,1890.0
2015-02-06,1950.0
2015-02-09,1950.0
2015-02-10,1950.0
2015-02-11,1950.0
2015-02-12,1950.0
2015-02-13,1960.0
2015-02-16,1940.0
2015-02-17,1940.0
2015-02-18,1920.0
2015-02-19,1950.0
2015-02-20,1939.0
2015-02-23,1939.0
2015-02-24,1930.0
2015-02-25,1930.0
2015-02-26,1930.0
2015-02-27,1894.0
2015-03-02,1925.0
2015-03-03,1930.0
2015-03-04,1929.0
2015-03-05,1929.0
2015-03-06,1920.0
2015-03-09,1920.0
2015-03-10,1920.0
2015-03-11,1920.0
2015-03-12,1928.0
2015-03-13,1920.0
2015-03-16,1870.0
2015-03-17,1870.0
2015-03-18,1770.0
2015-03-19,1779.0
2015-03-20,1880.0
2015-03-23,1880.0
2015-03-24,1900.0
2015-03-25,1880.0
2015-03-26,1849.0
2015-03-27,1859.0
2015-03-30,1849.0
2015-03-31,1848.0
2015-04-01,1847.0
2015-04-02,1840.0
2015-04-03,1750.0
2015-04-06,1750.0
2015-04-07,1780.0
2015-04-08,1735.0
2015-04-09,1799.0
2015-04-10,1720.0
2015-04-13,1800.0
2015-04-14,1735.0
2015-04-15,1730.0
2015-04-16,1795.0
2015-04-17,1726.0
2015-04-20,1790.0
2015-04-21,1770.0
2015-04-22,1711.0
2015-04-23,1710.0
2015-04-24,1655.0
2015-04-27,1734.0
2015-04-28,1720.0
2015-04-29,1720.0
2015-04-30,1700.0
2015-05-04,1700.0
2015-05-05,1700.0
2015-05-06,1700.0
2015-05-07,1683.0
2015-05-08,1683.0
2015-05-11,1683.0
2015-05-12,1750.0
2015-05-13,1750.0
2015-05-14,1750.0
2015-05-15,1700.0
2015-05-18,1700.0
2015-05-19,1785.0
2015-05-20,1783.0
2015-05-21,1711.0
2015-05-22,1711.0
2015-05-25,1711.0
2015-05-26,1711.0
2015-05-27,1710.0
2015-05-28,1710.0
2015-05-29,1780.0
2015-06-01,1780.0
2015-06-02,1780.0
2015-06-03,1838.0
2015-06-04,1838.0
2015-06-05,1838.0
2015-06-08,1825.0
2015-06-09,1825.0
2015-06-10,1820.0
2015-06-11,1830.0
2015-06-12,1845.0
2015-06-15,1845.0
2015-06-16,1845.0
2015-06-17,1820.0
2015-06-18,1820.0
2015-06-19,1850.0
2015-06-22,1850.0
2015-06-23,1850.0
2015-06-24,1850.0
2015-06-25,1851.0
2015-06-26,1878.0
2015-06-29,1850.0
2015-06-30,1850.0
2015-07-01,1825.0
2015-07-02,1825.0
2015-07-03,1880.0
2015-07-06,1880.0
2015-07-07,1880.0
2015-07-08,1882.0
2015-07-09,1820.0
2015-07-10,1878.0
2015-07-13,1940.0
2015-07-14,1940.0
2015-07-15,1935.0
2015-07-16,1939.0
2015-07-20,1940.0
2015-07-21,1862.0
2015-07-22,1870.0
2015-07-23,1870.0
2015-07-24,1870.0
2015-07-27,1868.0
2015-07-28,1865.0
2015-07-29,1865.0
2015-07-31,1918.0
2015-08-03,1935.0
2015-08-04,1935.0
2015-08-05,1900.0
2015-08-06,1900.0
2015-08-07,1900.0
2015-08-10,1900.0
2015-08-11,1900.0
2015-08-12,1900.0
2015-08-13,1870.0
2015-08-17,1760.0
2015-08-18,1761.0
2015-08-19,1751.0
2015-08-24,1751.0
2015-08-25,1750.0
2015-08-26,1750.0
2015-08-27,1750.0
2015-08-28,1750.0
2015-08-31,1798.0
2015-09-01,1798.0
2015-09-02,1750.0
2015-09-03,1750.0
2015-09-04,1750.0
2015-09-07,1750.0
2015-09-08,1750.0
2015-09-09,1750.0
2015-09-10,1750.0
2015-09-11,1750.0
2015-09-14,1750.0
2015-09-15,1685.0
2015-09-16,1740.0
2015-09-17,1720.0
2015-09-18,1641.0
2015-09-21,1600.0
2015-09-22,1600.0
2015-09-23,1690.0
2015-09-28,1650.0
2015-09-29,1615.0
2015-09-30,1615.0
2015-10-01,1615.0
2015-10-02,1669.0
2015-10-05,1669.0
2015-10-06,1668.0
2015-10-07,1660.0
2015-10-08,1650.0
2015-10-09,1700.0
2015-10-12,1699.0
2015-10-13,1700.0
2015-10-14,1700.0
2015-10-16,1700.0
2015-10-19,1675.0
2015-10-20,1700.0
2015-10-21,1651.0
2015-10-22,1641.0
2015-10-23,1700.0
2015-10-26,1700.0
2015-10-27,1661.0
2015-10-28,1663.0
2015-10-29,1664.0
2015-10-30,1661.0
2015-11-02,1661.0
2015-11-03,1661.0
