date,FBR
2022-02-07,142.5
2022-02-08,151.0
2022-02-09,160.05
2022-02-10,164.8
2022-02-11,165.0
2022-02-14,158.5
2022-02-15,159.0
2022-02-16,158.9
2022-02-17,159.9
2022-02-18,161.9
2022-02-21,158.5
2022-02-22,157.6
2022-02-23,156.0
2022-02-24,146.65
2022-02-25,148.1
2022-02-28,144.25
2022-03-01,143.0
2022-03-02,138.9
2022-03-03,138.9
2022-03-04,130.6
2022-03-07,122.8
2022-03-08,128.0
2022-03-09,130.1
2022-03-10,130.0
2022-03-11,129.9
2022-03-14,133.95
2022-03-15,128.2
2022-03-16,132.45
2022-03-17,134.9
2022-03-18,134.9
2022-03-21,137.3
2022-03-22,142.0
2022-03-23,143.0
2022-03-24,138.0
2022-03-25,138.0
2022-03-28,140.0
2022-03-29,143.0
2022-03-30,143.0
2022-03-31,140.0
2022-04-01,140.0
2022-04-04,140.0
2022-04-05,138.5
2022-04-06,137.0
2022-04-07,134.9
2022-04-08,137.9
2022-04-11,137.9
2022-04-12,135.0
2022-04-13,129.95
2022-04-14,130.0
2022-04-15,128.0
2022-04-18,126.5
2022-04-19,131.35
2022-04-20,131.15
2022-04-21,130.0
2022-04-22,130.0
2022-04-25,126.55
2022-04-26,129.75
2022-04-27,129.75
2022-04-28,125.0
2022-04-29,126.0
2022-05-04,129.0
2022-05-05,131.0
2022-05-06,125.3
2022-05-09,125.2
2022-05-10,119.0
2022-05-11,123.0
2022-05-12,123.0
2022-05-13,126.0
2022-05-16,126.0
2022-05-17,126.0
2022-05-18,126.0
2022-05-19,125.45
2022-05-20,122.0
2022-05-23,122.3
2022-05-24,122.3
2022-05-25,118.0
2022-05-26,119.5
2022-05-27,119.5
2022-05-30,119.5
2022-05-31,119.4
2022-06-01,118.9
2022-06-02,118.4
2022-06-03,122.0
2022-06-06,122.0
2022-06-07,123.9
2022-06-08,118.0
2022-06-09,123.7
2022-06-10,119.85
2022-06-13,116.35
2022-06-14,121.0
2022-06-15,119.45
2022-06-16,119.0
2022-06-17,117.95
2022-06-20,116.0
2022-06-21,116.0
2022-06-22,115.0
2022-06-23,116.75
2022-06-24,116.75
2022-06-27,116.75
2022-06-28,116.0
2022-06-29,116.0
2022-06-30,116.0
2022-07-01,115.75
2022-07-04,113.85
2022-07-05,113.75
2022-07-06,113.75
2022-07-07,116.0
2022-07-08,113.0
2022-07-12,113.0
2022-07-13,113.0
2022-07-14,116.95
2022-07-15,116.95
2022-07-18,113.15
2022-07-19,111.85
2022-07-20,110.9
2022-07-21,108.2
2022-07-22,108.5
2022-07-25,108.5
2022-07-26,113.0
2022-07-27,113.0
2022-07-28,108.75
2022-07-29,110.0
2022-08-01,110.0
2022-08-02,115.0
2022-08-03,116.4
2022-08-04,122.9
2022-08-05,130.2
2022-08-08,138.0
2022-08-09,141.75
2022-08-10,141.0
2022-08-11,137.0
2022-08-12,135.0
2022-08-15,134.0
2022-08-16,134.0
2022-08-17,138.9
2022-08-18,138.0
2022-08-19,138.4
2022-08-22,136.95
2022-08-23,137.0
2022-08-24,137.0
2022-08-25,137.0
2022-08-26,137.0
2022-08-29,134.0
2022-08-30,133.95
2022-08-31,134.0
2022-09-01,129.8
2022-09-02,129.8
2022-09-05,129.8
2022-09-06,129.5
2022-09-07,130.0
2022-09-08,130.0
2022-09-09,131.0
2022-09-12,133.0
2022-09-13,132.5
2022-09-14,134.0
2022-09-15,142.0
2022-09-16,143.0
2022-09-19,141.85
2022-09-20,136.85
2022-09-21,139.35
2022-09-22,139.65
2022-09-23,133.2
2022-09-26,137.0
2022-09-27,134.5
2022-09-28,130.0
2022-09-29,132.0
2022-09-30,139.9
2022-10-03,147.45
2022-10-04,146.2
2022-10-05,141.0
2022-10-06,135.0
2022-10-07,138.95
2022-10-11,138.8
2022-10-12,139.9
2022-10-13,136.95
2022-10-14,136.4
2022-10-17,136.4
2022-10-18,132.0
2022-10-19,134.85
2022-10-20,133.95
2022-10-21,133.0
2022-10-24,132.95
2022-10-25,132.95
2022-10-26,132.85
2022-10-27,136.1
2022-10-28,138.9
2022-10-31,140.0
2022-11-01,135.0
2022-11-02,139.0
2022-11-03,139.0
2022-11-04,137.95
2022-11-07,137.5
2022-11-08,137.0
2022-11-09,136.95
2022-11-10,131.0
2022-11-11,134.5
2022-11-14,134.5
2022-11-15,134.4
2022-11-16,130.0
2022-11-17,137.75
2022-11-21,138.55
2022-11-22,138.55
2022-11-23,138.55
2022-11-24,130.35
2022-11-25,134.25
2022-11-28,134.25
2022-11-29,132.0
2022-11-30,129.9
2022-12-01,130.0
2022-12-02,128.1
2022-12-05,130.0
2022-12-06,130.0
2022-12-07,128.15
2022-12-08,128.0
2022-12-09,128.0
2022-12-12,128.0
2022-12-13,128.0
2022-12-14,128.9
2022-12-15,126.0
2022-12-16,128.5
2022-12-19,128.5
2022-12-20,128.5
2022-12-21,128.5
2022-12-22,128.6
2022-12-23,127.95
2022-12-26,127.95
2022-12-27,127.0
2022-12-28,125.95
2022-12-29,125.9
2022-12-30,124.9
2023-01-02,124.9
2023-01-03,122.5
2023-01-04,121.0
2023-01-05,120.0
2023-01-06,116.0
2023-01-09,119.75
2023-01-10,119.6
2023-01-12,124.95
2023-01-13,124.95
2023-01-16,124.95
2023-01-17,117.5
2023-01-18,114.0
2023-01-19,113.0
2023-01-20,119.75
2023-01-23,119.75
2023-01-24,116.9
2023-01-25,117.5
2023-01-26,117.3
2023-01-27,117.3
2023-01-30,116.85
2023-01-31,116.85
2023-02-01,112.1
2023-02-02,118.0
2023-02-03,125.0
2023-02-06,128.95
2023-02-07,122.0
2023-02-08,122.75
2023-02-09,122.45
2023-02-10,120.0
2023-02-13,122.6
2023-02-14,122.4
2023-02-15,121.6
2023-02-16,121.5
2023-02-17,121.5
2023-02-20,125.0
2023-02-21,125.0
2023-02-22,124.75
2023-02-23,124.75
2023-02-24,125.0
2023-02-27,124.9
2023-02-28,124.9
2023-03-01,124.9
2023-03-02,124.9
2023-03-03,123.0
2023-03-06,123.0
2023-03-07,123.0
2023-03-08,121.5
2023-03-09,121.5
2023-03-10,121.5
2023-03-13,120.0
2023-03-14,112.85
2023-03-15,118.35
2023-03-16,117.8
2023-03-17,113.0
2023-03-20,117.65
2023-03-21,116.95
2023-03-22,116.05
2023-03-23,118.0
2023-03-24,117.6
2023-03-27,124.25
2023-03-28,123.9
2023-03-29,123.9
2023-03-30,120.0
2023-03-31,118.0
2023-04-03,118.0
2023-04-04,118.0
2023-04-05,118.0
2023-04-06,118.0
2023-04-07,118.0
2023-04-10,114.0
2023-04-11,114.0
2023-04-12,118.1
2023-04-13,118.1
2023-04-14,112.1
2023-04-17,118.8
2023-04-18,118.8
2023-04-19,118.5
2023-04-20,118.5
2023-04-21,118.0
2023-04-25,118.0
2023-04-26,117.45
2023-04-27,116.8
2023-04-28,117.95
2023-05-02,116.0
2023-05-03,116.0
2023-05-04,116.0
2023-05-05,111.6
2023-05-08,115.8
2023-05-09,113.0
2023-05-10,117.75
2023-05-11,117.75
2023-05-12,123.0
2023-05-15,115.65
2023-05-16,115.0
2023-05-17,113.05
2023-05-18,114.75
2023-05-19,113.45
2023-05-22,113.45
2023-05-23,113.95
2023-05-24,113.85
2023-05-25,110.0
2023-05-26,110.0
2023-05-29,113.9
2023-05-30,107.1
2023-05-31,107.05
2023-06-01,109.95
2023-06-02,109.8
2023-06-05,111.8
2023-06-06,112.5
2023-06-07,112.8
2023-06-08,106.05
2023-06-09,109.0
2023-06-12,108.0
2023-06-13,108.0
2023-06-14,106.95
2023-06-15,108.0
2023-06-16,105.6
2023-06-19,107.0
2023-06-20,107.0
2023-06-21,107.0
2023-06-22,106.5
2023-06-23,107.0
2023-06-26,107.0
2023-06-27,103.0
2023-06-28,106.9
2023-07-03,106.95
2023-07-04,106.95
2023-07-05,103.8
2023-07-06,106.55
2023-07-07,105.0
2023-07-10,106.0
2023-07-11,105.9
2023-07-12,105.8
2023-07-13,106.95
2023-07-14,106.95
2023-07-17,107.85
2023-07-18,107.85
2023-07-20,107.85
2023-07-21,111.35
2023-07-24,114.95
2023-07-25,113.0
2023-07-26,111.8
2023-07-27,106.05
2023-07-28,106.75
2023-07-31,109.0
2023-08-01,112.4
2023-08-02,112.4
2023-08-03,110.0
2023-08-04,107.5
2023-08-07,107.4
2023-08-08,107.55
2023-08-09,110.0
2023-08-10,110.0
2023-08-11,110.5
2023-08-15,111.7
2023-08-16,110.0
2023-08-17,110.9
2023-08-18,110.7
2023-08-22,109.75
2023-08-23,108.95
2023-08-24,107.95
2023-08-25,107.95
2023-08-28,107.95
2023-08-29,105.3
2023-08-30,105.5
2023-08-31,106.65
2023-09-01,105.0
2023-09-04,103.05
2023-09-05,102.0
2023-09-06,101.9
2023-09-07,100.15
2023-09-08,99.99
2023-09-11,102.0
2023-09-12,101.9
2023-09-13,101.15
2023-09-14,100.0
2023-09-15,99.0
2023-09-18,99.9
2023-09-19,97.2
2023-09-20,100.5
2023-09-21,97.11
2023-09-22,99.96
2023-09-25,97.9
2023-09-26,97.9
2023-09-27,97.43
2023-10-02,99.87
2023-10-03,99.87
2023-10-04,96.96
2023-10-05,100.0
2023-10-06,101.0
2023-10-09,101.0
2023-10-10,105.0
2023-10-11,104.35
2023-10-12,104.9
2023-10-13,104.4
2023-10-16,100.0
2023-10-17,100.0
2023-10-18,100.0
2023-10-19,100.1
2023-10-20,100.0
2023-10-23,100.9
2023-10-24,99.84
2023-10-25,99.84
2023-10-26,98.95
2023-10-27,98.5
2023-10-30,98.5
2023-10-31,98.5
2023-11-01,98.5
2023-11-02,98.0
2023-11-03,98.0
2023-11-07,98.75
2023-11-08,98.75
2023-11-09,98.75
2023-11-10,98.6
2023-11-13,94.51
2023-11-14,98.49
2023-11-15,97.94
2023-11-16,97.94
2023-11-17,97.94
2023-11-20,97.9
2023-11-21,97.9
2023-11-22,97.47
2023-11-23,97.47
2023-11-24,100.0
2023-11-27,100.0
2023-11-28,100.0
2023-11-29,100.0
2023-11-30,100.9
2023-12-01,97.97
2023-12-04,98.89
2023-12-05,98.89
2023-12-06,98.89
2023-12-07,98.89
2023-12-08,98.89
2023-12-11,98.5
2023-12-12,98.5
2023-12-13,98.39
2023-12-14,98.39
2023-12-15,98.0
2023-12-18,97.0
2023-12-19,97.0
2023-12-20,97.46
2023-12-21,94.5
2023-12-22,97.28
2023-12-25,97.17
2023-12-26,94.2
2023-12-27,97.08
2023-12-28,95.0
2023-12-29,94.32
2024-01-02,96.98
2024-01-03,96.98
2024-01-04,96.89
2024-01-05,95.98
2024-01-08,93.35
2024-01-09,95.88
2024-01-10,93.25
2024-01-12,93.25
2024-01-15,94.0
2024-01-16,95.09
2024-01-17,94.89
2024-01-18,94.9
2024-01-19,94.49
2024-01-22,90.22
2024-01-23,90.6
2024-01-24,92.89
2024-01-25,90.18
2024-01-26,90.0
2024-01-29,89.4
2024-01-30,88.8
2024-01-31,92.27
2024-02-01,92.2
2024-02-02,91.99
2024-02-05,92.36
2024-02-06,92.45
2024-02-07,92.45
2024-02-08,92.5
2024-02-09,92.0
2024-02-12,92.39
2024-02-13,91.99
2024-02-14,90.99
2024-02-15,90.5
2024-02-16,90.99
2024-02-19,90.98
2024-02-20,92.29
2024-02-21,92.29
2024-02-22,92.29
2024-02-23,91.98
2024-02-26,91.96
2024-02-27,88.8
2024-02-28,91.94
2024-02-29,91.88
2024-03-01,91.45
2024-03-04,91.38
2024-03-05,89.0
2024-03-06,90.99
2024-03-07,90.0
2024-03-08,89.98
2024-03-11,88.0
2024-03-12,89.0
2024-03-13,88.7
2024-03-14,85.1
2024-03-15,87.89
2024-03-18,87.0
2024-03-19,87.0
2024-03-20,87.94
2024-03-21,87.5
2024-03-22,87.48
2024-03-25,87.0
2024-03-26,86.5
2024-03-27,86.05
2024-03-28,86.05
2024-03-29,85.2
2024-04-01,86.89
2024-04-02,86.5
2024-04-03,86.44
2024-04-04,86.42
2024-04-05,86.38
2024-04-08,85.8
2024-04-09,85.5
2024-04-15,92.3
2024-04-16,101.5
2024-04-17,108.0
2024-04-18,118.75
2024-04-19,114.85
2024-04-22,122.0
2024-04-23,121.4
2024-04-24,120.65
2024-04-25,120.65
2024-04-26,108.6
2024-04-29,113.0
2024-04-30,112.0
2024-05-02,113.0
2024-05-03,112.9
2024-05-06,111.9
2024-05-07,110.5
2024-05-08,110.65
2024-05-09,109.4
2024-05-10,110.55
2024-05-13,119.95
2024-05-14,121.8
2024-05-15,119.0
2024-05-16,119.25
2024-05-17,118.0
2024-05-20,118.95
2024-05-21,114.15
2024-05-22,116.35
2024-05-23,112.85
2024-05-24,116.0
2024-05-27,114.0
2024-05-28,109.1
2024-05-29,112.0
2024-05-30,115.9
2024-05-31,118.05
2024-06-03,112.75
2024-06-04,106.0
2024-06-05,103.0
2024-06-06,103.0
2024-06-07,102.8
2024-06-10,102.85
2024-06-11,102.8
2024-06-12,102.8
2024-06-13,101.0
2024-06-14,106.0
2024-06-19,105.8
2024-06-20,104.7
2024-06-21,102.0
2024-06-24,98.01
2024-06-25,103.0
2024-06-26,100.0
2024-06-27,100.0
2024-06-28,98.1
2024-07-01,103.7
2024-07-02,98.01
2024-07-03,99.95
2024-07-04,101.95
2024-07-05,101.85
2024-07-08,101.9
2024-07-09,101.55
2024-07-10,100.9
2024-07-11,99.98
2024-07-12,98.99
2024-07-15,100.0
2024-07-16,98.0
2024-07-17,99.9
2024-07-18,99.9
2024-07-19,98.0
2024-07-22,95.32
2024-07-23,97.99
2024-07-24,98.0
2024-07-25,97.0
2024-07-26,97.0
2024-07-29,99.0
2024-07-31,96.02
2024-08-01,96.1
2024-08-02,98.77
2024-08-05,98.77
2024-08-06,98.5
2024-08-07,98.5
2024-08-08,98.0
2024-08-09,98.8
2024-08-12,98.99
2024-08-13,98.0
2024-08-15,107.75
2024-08-16,111.9
2024-08-19,119.6
2024-08-22,124.95
2024-08-23,113.8
2024-08-26,113.0
2024-08-27,112.05
2024-08-28,114.0
2024-08-29,114.0
2024-08-30,116.1
2024-09-02,123.8
2024-09-03,116.05
2024-09-04,117.0
2024-09-05,115.0
2024-09-06,113.0
2024-09-09,112.5
2024-09-10,113.9
2024-09-11,113.8
2024-09-12,113.8
2024-09-13,113.0
2024-09-18,113.75
2024-09-19,113.45
2024-09-20,114.0
2024-09-23,113.7
2024-09-24,114.9
2024-09-25,114.5
2024-09-26,112.0
2024-09-27,110.0
2024-09-30,107.0
2024-10-01,110.0
2024-10-02,109.95
2024-10-03,109.25
2024-10-04,105.1
2024-10-07,106.5
2024-10-08,107.9
2024-10-09,107.9
2024-10-10,104.8
2024-10-11,105.0
2024-10-14,105.0
2024-10-15,103.0
2024-10-16,104.3
2024-10-17,106.0
2024-10-18,107.9
2024-10-21,102.1
2024-10-22,106.8
2024-10-23,106.8
2024-10-24,103.0
2024-10-25,106.0
2024-10-28,113.95
2024-10-29,117.9
2024-10-30,114.0
2024-10-31,114.0
2024-11-01,112.0
2024-11-04,110.05
2024-11-05,109.0
2024-11-07,112.0
2024-11-08,114.8
2024-11-11,114.75
2024-11-12,112.05
2024-11-13,110.0
2024-11-14,110.0
2024-11-15,115.0
2024-11-19,114.0
2024-11-20,114.0
2024-11-21,107.6
2024-11-22,112.3
2024-11-25,112.25
2024-11-26,116.0
2024-11-27,114.1
2024-11-28,114.0
2024-11-29,111.9
2024-12-02,110.4
2024-12-03,110.3
2024-12-04,109.75
2024-12-05,105.2
2024-12-06,110.45
2024-12-09,109.9
2024-12-10,109.8
2024-12-11,109.65
2024-12-12,111.0
2024-12-13,110.0
2024-12-16,110.0
2024-12-17,110.0
2024-12-18,110.7
2024-12-19,107.3
2024-12-20,109.95
2024-12-23,109.95
2024-12-24,106.0
2024-12-25,109.5
2024-12-26,107.4
2024-12-27,104.0
2024-12-30,103.7
2024-12-31,106.45
2025-01-02,108.7
2025-01-03,105.1
2025-01-06,106.1
2025-01-07,114.0
2025-01-08,114.0
2025-01-09,121.0
2025-01-10,132.0
2025-01-13,138.0
2025-01-15,132.55
2025-01-16,132.0
2025-01-17,135.0
2025-01-20,132.0
2025-01-21,128.0
2025-01-22,124.5
2025-01-23,123.0
2025-01-24,125.0
2025-01-27,128.0
2025-01-28,125.0
2025-01-29,129.7
2025-01-30,128.0
2025-01-31,123.2
2025-02-03,126.6
2025-02-04,123.1
2025-02-05,125.0
2025-02-06,125.8
2025-02-07,126.0
2025-02-10,123.7
2025-02-11,121.25
2025-02-12,123.9
2025-02-13,125.35
2025-02-14,124.9
2025-02-17,124.8
2025-02-18,124.0
2025-02-19,136.0
2025-02-20,149.55
2025-02-21,164.5
2025-02-24,180.9
2025-02-25,165.2
2025-02-26,178.0
2025-02-27,190.0
2025-02-28,180.0
2025-03-03,189.8
2025-03-04,187.85
2025-03-05,202.9
2025-03-06,206.9
2025-03-07,205.85
2025-03-10,212.0
2025-03-11,214.0
2025-03-12,230.0
2025-03-13,252.95
2025-03-14,256.5
2025-03-17,282.0
2025-03-18,303.0
2025-03-19,290.0
2025-03-20,271.9
2025-03-21,286.0
2025-03-24,292.0
2025-03-25,283.6
2025-03-26,273.5
2025-03-27,273.0
2025-03-28,279.0
2025-04-02,283.0
2025-04-03,269.75
2025-04-04,270.0
2025-04-07,243.05
2025-04-08,235.0
2025-04-09,220.0
2025-04-10,240.0
2025-04-11,232.95
2025-04-14,247.9
2025-04-15,260.0
2025-04-16,263.9
2025-04-17,260.0
2025-04-18,267.4
2025-04-21,271.0
2025-04-22,274.0
2025-04-23,274.0
2025-04-24,282.0
2025-04-25,290.0
2025-04-28,298.0
2025-04-29,294.9
2025-04-30,289.8
2025-05-02,285.0
2025-05-05,283.9
2025-05-06,280.0
2025-05-07,280.0
2025-05-08,276.0
2025-05-09,277.0
