date,SRM
2019-04-25,181.15
2019-04-26,170.3
2019-04-29,180.0
2019-04-30,180.0
2019-05-02,180.0
2019-05-03,180.0
2019-05-06,180.0
2019-05-07,180.0
2019-05-08,180.0
2019-05-09,180.0
2019-05-10,180.0
2019-05-13,180.0
2019-05-14,180.0
2019-05-15,180.0
2019-05-16,180.0
2019-05-17,180.0
2019-05-20,180.0
2019-05-21,180.0
2019-05-22,179.0
2019-05-23,179.0
2019-05-24,179.0
2019-05-27,179.0
2019-05-28,168.3
2019-05-29,168.3
2019-05-30,168.3
2019-05-31,168.3
2019-06-03,159.0
2019-06-04,159.0
2019-06-10,168.3
2019-06-11,168.3
2019-06-12,168.3
2019-06-13,168.3
2019-06-14,168.3
2019-06-17,168.3
2019-06-18,168.3
2019-06-19,168.3
2019-06-20,168.3
2019-06-21,168.3
2019-06-24,168.3
2019-06-25,168.3
2019-06-26,168.3
2019-06-27,168.3
2019-06-28,168.3
2019-07-01,168.3
2019-07-02,168.3
2019-07-03,168.3
2019-07-04,168.3
2019-07-05,168.3
2019-07-08,168.3
2019-07-09,168.3
2019-07-10,168.3
2019-07-11,168.3
2019-07-12,168.3
2019-07-15,168.3
2019-07-16,168.3
2019-07-17,168.3
2019-07-18,175.0
2019-07-19,175.0
2019-07-22,175.0
2019-07-23,175.0
2019-07-24,175.0
2019-07-25,180.0
2019-07-26,180.0
2019-07-29,180.0
2019-07-31,180.0
2019-08-01,180.0
2019-08-02,180.0
2019-08-05,180.0
2019-08-06,180.0
2019-08-07,187.0
2019-08-08,187.0
2019-08-09,187.0
2019-08-15,187.0
2019-08-16,187.0
2019-08-19,187.0
2019-08-22,187.0
2019-08-23,187.0
2019-08-26,187.0
2019-08-27,187.0
2019-08-28,198.0
2019-08-29,204.95
2019-08-30,204.95
2019-09-02,211.0
2019-09-03,211.0
2019-09-04,211.0
2019-09-05,211.0
2019-09-06,211.0
2019-09-09,211.0
2019-09-10,211.0
2019-09-11,211.0
2019-09-12,211.0
2019-09-13,200.0
2019-09-16,211.9
2019-09-17,211.9
2019-09-18,211.9
2019-09-19,211.9
2019-09-20,211.9
2019-09-23,211.9
2019-09-24,211.9
2019-09-25,211.9
2019-09-26,211.9
2019-09-27,200.0
2019-09-30,190.0
2019-10-01,190.0
2019-10-02,199.9
2019-10-03,199.9
2019-10-04,210.0
2019-10-07,210.0
2019-10-08,210.0
2019-10-09,210.0
2019-10-10,210.0
2019-10-11,210.0
2019-10-14,210.0
2019-10-15,210.0
2019-10-16,210.0
2019-10-17,210.0
2019-10-18,210.0
2019-10-21,210.0
2019-10-22,210.0
2019-10-23,210.0
2019-10-24,210.0
2019-10-25,210.0
2019-10-28,210.0
2019-10-29,210.0
2019-10-30,204.0
2019-10-31,197.45
2019-11-01,197.45
2019-11-04,207.0
2019-11-05,207.0
2019-11-07,207.0
2019-11-08,207.0
2019-11-12,207.0
2019-11-13,207.0
2019-11-14,207.0
2019-11-15,207.0
2019-11-19,207.0
2019-11-20,207.0
2019-11-21,207.0
2019-11-22,207.0
2019-11-25,207.0
2019-11-26,207.0
2019-11-27,207.0
2019-11-28,207.0
2019-11-29,207.0
2019-12-02,207.0
2019-12-03,207.0
2019-12-04,207.0
2019-12-05,207.0
2019-12-06,207.0
2019-12-09,207.0
2019-12-10,207.0
2019-12-11,207.0
2019-12-12,207.0
2019-12-13,207.0
2019-12-16,207.0
2019-12-17,207.0
2019-12-18,207.0
2019-12-19,207.0
2019-12-20,207.0
2019-12-23,207.0
2019-12-24,207.0
2019-12-25,194.6
2019-12-26,190.1
2019-12-27,190.1
2019-12-30,190.1
2019-12-31,190.1
2020-01-02,190.1
2020-01-03,192.0
2020-01-06,192.0
2020-01-07,200.0
2020-01-08,200.0
2020-01-09,200.0
2020-01-10,200.0
2020-01-13,200.0
2020-01-14,200.0
2020-01-15,200.0
2020-01-16,200.0
2020-01-17,200.0
2020-01-20,200.0
2020-01-21,191.2
2020-01-22,191.2
2020-01-23,191.0
2020-01-24,191.0
2020-01-27,191.0
2020-01-28,202.0
2020-01-29,202.0
2020-01-30,202.0
2020-01-31,207.0
2020-02-03,207.0
2020-02-04,207.0
2020-02-05,207.0
2020-02-06,207.0
2020-02-07,210.0
2020-02-10,212.0
2020-02-11,212.0
2020-02-12,212.0
2020-02-13,212.0
2020-02-14,212.0
2020-02-17,212.0
2020-02-18,212.0
2020-02-19,212.0
2020-02-20,212.0
2020-02-21,212.0
2020-02-24,212.0
2020-02-25,212.0
2020-02-26,212.0
2020-02-27,212.0
2020-02-28,212.0
2020-03-02,212.0
2020-03-03,212.0
2020-03-04,212.0
2020-03-05,212.0
2020-03-06,212.0
2020-03-09,212.0
2020-03-10,212.0
2020-03-11,212.0
2020-03-12,212.0
2020-03-13,212.0
2020-03-16,212.0
2020-03-17,212.0
2020-03-18,212.0
2020-03-19,212.0
2020-03-20,212.0
2020-03-23,212.0
2020-03-24,212.0
2020-03-25,212.0
2020-03-26,212.0
2020-03-27,212.0
2020-03-30,212.0
2020-03-31,212.0
2020-04-01,212.0
2020-04-02,212.0
2020-04-03,212.0
2020-04-06,212.0
2020-04-07,212.0
2020-04-08,212.0
2020-04-09,212.0
2020-04-10,212.0
2020-04-13,212.0
2020-04-14,212.0
2020-04-15,212.0
2020-04-16,212.0
2020-04-17,212.0
2020-04-20,212.0
2020-04-21,212.0
2020-04-22,212.0
2020-04-23,212.0
2020-04-24,212.0
2020-04-27,212.0
2020-04-28,212.0
2020-04-29,212.0
2020-04-30,212.0
2020-05-04,212.0
2020-05-05,212.0
2020-05-06,212.0
2020-05-07,212.0
2020-05-08,212.0
2020-05-11,212.0
2020-05-12,212.0
2020-05-13,212.0
2020-05-14,212.0
2020-05-15,212.0
2020-05-18,212.0
2020-05-19,212.0
2020-05-20,212.0
2020-05-21,212.0
2020-05-22,212.0
2020-05-26,212.0
2020-05-27,212.0
2020-05-28,212.0
2020-05-29,212.0
2020-06-01,212.0
2020-06-02,212.0
2020-06-03,212.0
2020-06-04,212.0
2020-06-05,212.0
2020-06-08,212.0
2020-06-09,212.0
2020-06-10,212.0
2020-06-11,212.0
2020-06-12,212.0
2020-06-15,212.0
2020-06-16,212.0
2020-06-17,209.95
2020-06-18,209.95
2020-06-19,209.95
2020-06-22,209.95
2020-06-23,209.0
2020-06-24,209.0
2020-06-25,209.0
2020-06-26,209.0
2020-06-29,209.0
2020-06-30,209.0
2020-07-01,209.0
2020-07-02,209.0
2020-07-03,209.0
2020-07-06,209.0
2020-07-07,209.0
2020-07-08,209.0
2020-07-09,209.0
2020-07-10,209.0
2020-07-13,209.0
2020-07-14,209.0
2020-07-15,209.0
2020-07-16,209.0
2020-07-17,209.0
2020-07-20,209.0
2020-07-21,209.0
2020-07-22,209.0
2020-07-23,209.0
2020-07-24,209.0
2020-07-27,209.0
2020-07-28,209.0
2020-07-29,209.0
2020-08-03,209.0
2020-08-04,209.0
2020-08-05,209.0
2020-08-06,209.0
2020-08-07,209.0
2020-08-10,209.0
2020-08-11,209.0
2020-08-12,209.0
2020-08-13,209.0
2020-08-17,209.0
2020-08-18,209.0
2020-08-19,209.0
2020-08-24,209.0
2020-08-25,209.0
2020-08-26,209.0
2020-08-27,209.0
2020-08-28,209.0
2020-08-31,209.0
2020-09-01,209.0
2020-09-02,209.0
2020-09-03,209.0
2020-09-04,209.0
2020-09-07,209.0
2020-09-08,209.0
2020-09-09,209.0
2020-09-10,209.0
2020-09-11,209.0
2020-09-14,209.0
2020-09-15,209.0
2020-09-16,209.0
2020-09-17,209.0
2020-09-18,209.0
2020-09-21,209.0
2020-09-22,209.0
2020-09-23,209.0
2020-09-24,209.0
2020-09-25,209.0
2020-09-28,209.0
2020-09-29,209.0
2020-09-30,209.0
2020-10-01,209.0
2020-10-02,209.0
2020-10-05,209.0
2020-10-06,204.85
2020-10-07,204.85
2020-10-08,204.85
2020-10-09,204.85
2020-10-12,201.0
2020-10-13,201.0
2020-10-14,197.0
2020-10-15,193.1
2020-10-16,189.25
2020-10-19,189.25
2020-10-20,185.5
2020-10-21,181.8
2020-10-22,178.2
2020-10-23,174.65
2020-10-26,171.5
2020-10-27,168.1
2020-10-28,164.8
2020-11-02,164.8
2020-11-03,164.8
2020-11-04,164.8
2020-11-05,164.8
2020-11-09,164.8
2020-11-10,161.55
2020-11-11,158.4
2020-11-12,155.25
2020-11-13,152.2
2020-11-16,149.2
2020-11-17,146.55
2020-11-19,145.0
2020-11-20,145.0
2020-11-23,143.7
2020-11-24,144.0
2020-11-25,143.7
2020-11-26,144.0
2020-11-27,144.0
2020-11-30,142.3
2020-12-01,142.35
2020-12-02,142.35
2020-12-03,142.35
2020-12-04,142.35
2020-12-07,142.0
2020-12-08,142.0
2020-12-09,139.3
2020-12-10,142.0
2020-12-11,142.0
2020-12-14,139.4
2020-12-15,139.8
2020-12-16,139.0
2020-12-17,136.25
2020-12-18,135.0
2020-12-21,132.5
2020-12-22,132.5
2020-12-23,132.5
2020-12-24,132.5
2020-12-25,132.0
2020-12-28,132.0
2020-12-29,132.0
2020-12-30,132.0
2020-12-31,132.0
2021-01-04,132.0
2021-01-05,132.0
2021-01-06,132.0
2021-01-07,132.0
2021-01-08,132.0
2021-01-12,132.0
2021-01-13,132.0
2021-01-14,132.0
2021-01-15,132.0
2021-01-18,132.0
2021-01-19,132.0
2021-01-20,132.0
2021-01-21,132.0
2021-01-22,132.0
2021-01-25,132.0
2021-01-26,132.0
2021-01-27,132.0
2021-01-28,132.0
2021-01-29,134.6
2021-02-01,134.6
2021-02-02,134.6
2021-02-03,134.6
2021-02-04,137.25
2021-02-05,138.5
2021-02-08,138.5
2021-02-09,141.25
2021-02-10,141.25
2021-02-11,144.05
2021-02-12,146.9
2021-02-15,148.95
2021-02-16,148.95
2021-02-17,149.95
2021-02-18,149.95
2021-02-19,149.95
2021-02-22,149.9
2021-02-23,149.9
2021-02-24,149.9
2021-02-25,149.9
2021-02-26,149.9
2021-03-01,149.9
2021-03-02,149.9
2021-03-03,149.9
2021-03-04,149.9
2021-03-05,149.9
2021-03-08,149.9
2021-03-09,149.9
2021-03-10,149.9
2021-03-11,149.9
2021-03-12,149.9
2021-03-15,149.9
2021-03-16,149.0
2021-03-17,149.0
2021-03-18,149.0
2021-03-19,149.0
2021-03-22,149.0
2021-03-23,149.0
2021-03-24,149.0
2021-03-25,149.0
2021-03-26,149.0
2021-03-29,149.0
2021-03-30,149.0
2021-03-31,149.0
2021-04-01,149.0
2021-04-02,149.0
2021-04-05,149.0
2021-04-06,149.0
2021-04-07,149.0
2021-04-08,149.0
2021-04-09,149.0
2021-04-12,149.0
2021-04-13,149.0
2021-04-14,149.0
2021-04-15,149.0
2021-04-16,149.0
2021-04-19,149.0
2021-04-20,149.0
2021-04-21,150.0
2021-04-22,150.0
2021-04-23,150.0
2021-04-26,152.95
2021-04-27,156.0
2021-04-28,156.0
2021-04-29,156.0
2021-04-30,156.0
2021-05-03,156.0
2021-05-04,156.0
2021-05-05,156.0
2021-05-06,156.0
2021-05-07,156.0
2021-05-10,156.0
2021-05-11,156.0
2021-05-12,153.0
2021-05-17,150.0
2021-05-18,150.0
2021-05-19,150.0
2021-05-20,150.0
2021-05-21,150.0
2021-05-24,150.0
2021-05-25,150.0
2021-05-26,150.0
2021-05-27,150.0
2021-05-28,150.0
2021-05-31,150.0
2021-06-01,150.0
2021-06-02,150.0
2021-06-03,150.0
2021-06-04,150.0
2021-06-07,150.0
2021-06-08,150.0
2021-06-09,150.0
2021-06-10,150.0
2021-06-11,150.0
2021-06-14,150.0
2021-06-15,147.1
2021-06-16,147.1
2021-06-17,149.9
2021-06-18,149.9
2021-06-21,146.95
2021-06-22,146.0
2021-06-23,146.0
2021-06-24,144.0
2021-06-25,144.9
2021-06-28,145.95
2021-06-29,145.95
2021-06-30,148.8
2021-07-01,148.8
2021-07-02,148.8
2021-07-05,149.95
2021-07-06,150.5
2021-07-07,150.0
2021-07-08,150.0
2021-07-09,150.0
2021-07-12,152.95
2021-07-13,153.45
2021-07-14,153.45
2021-07-15,153.5
2021-07-16,155.0
2021-07-19,156.3
2021-07-20,156.3
2021-07-23,156.0
2021-07-26,156.0
2021-07-27,156.0
2021-07-28,156.0
2021-07-29,156.0
2021-08-02,159.1
2021-08-03,159.1
2021-08-04,159.1
2021-08-05,159.5
2021-08-06,160.0
2021-08-09,160.0
2021-08-11,160.0
2021-08-12,160.0
2021-08-13,160.0
2021-08-16,160.0
2021-08-17,160.0
2021-08-18,160.0
2021-08-19,160.0
2021-08-23,156.85
2021-08-24,155.1
2021-08-25,155.1
2021-08-26,155.1
2021-08-27,154.0
2021-08-30,154.0
2021-08-31,153.0
2021-09-01,153.0
2021-09-02,153.0
2021-09-03,153.0
2021-09-06,153.0
2021-09-07,155.1
2021-09-08,155.1
2021-09-09,155.1
2021-09-10,155.1
2021-09-13,152.95
2021-09-14,149.9
2021-09-15,147.0
2021-09-16,147.0
2021-09-17,149.9
2021-09-20,149.9
2021-09-21,149.9
2021-09-22,150.1
2021-09-23,150.1
2021-09-24,148.0
2021-09-27,147.1
2021-09-28,147.1
2021-09-29,147.1
2021-09-30,147.1
2021-10-01,147.0
2021-10-04,149.0
2021-10-05,151.0
2021-10-06,151.0
2021-10-07,151.0
2021-10-08,151.0
2021-10-11,151.0
2021-10-12,149.0
2021-10-13,149.0
2021-10-14,149.0
2021-10-15,149.0
2021-10-18,149.0
2021-10-21,149.0
2021-10-22,143.05
2021-10-25,143.05
2021-10-26,137.35
2021-10-27,136.0
2021-10-28,141.4
2021-10-29,147.0
2021-11-01,141.4
2021-11-02,147.0
2021-11-03,152.85
2021-11-04,158.9
2021-11-05,158.9
2021-11-08,159.8
2021-11-09,159.8
2021-11-10,158.85
2021-11-11,158.85
2021-11-12,158.85
2021-11-15,158.85
2021-11-16,157.0
2021-11-17,157.0
2021-11-19,154.0
2021-11-22,154.0
2021-11-23,154.0
2021-11-24,151.15
2021-11-25,151.15
2021-11-26,150.0
2021-11-29,150.0
2021-11-30,150.0
2021-12-01,150.0
2021-12-02,150.0
2021-12-03,150.0
2021-12-06,150.0
2021-12-07,150.0
2021-12-08,150.0
2021-12-09,150.0
2021-12-10,150.0
2021-12-13,150.0
2021-12-14,150.0
2021-12-15,150.0
2021-12-16,150.0
2021-12-17,150.0
2021-12-20,148.0
2021-12-21,148.0
2021-12-22,148.0
2021-12-23,148.0
2021-12-24,148.0
2021-12-27,148.0
2021-12-28,146.0
2021-12-29,146.0
2021-12-30,147.0
2021-12-31,151.45
2022-01-03,151.45
2022-01-04,146.0
2022-01-05,146.0
2022-01-06,146.0
2022-01-07,146.0
2022-01-10,150.0
2022-01-12,147.0
2022-01-13,147.0
2022-01-14,147.0
2022-01-17,147.0
2022-01-18,147.0
2022-01-19,150.0
2022-01-20,150.0
2022-01-21,155.0
2022-01-24,155.0
2022-01-25,150.05
2022-01-26,150.05
2022-01-27,152.0
2022-01-28,152.0
2022-01-31,151.1
2022-02-01,151.1
2022-02-02,153.0
2022-02-03,155.0
2022-02-04,158.0
2022-02-07,160.9
2022-02-08,161.0
2022-02-09,160.0
2022-02-10,160.0
2022-02-11,160.0
2022-02-14,160.0
2022-02-15,160.0
2022-02-16,160.0
2022-02-17,160.0
2022-02-18,153.65
2022-02-21,156.0
2022-02-22,157.0
2022-02-23,157.0
2022-02-24,157.0
2022-02-25,157.0
2022-02-28,157.0
2022-03-01,157.0
2022-03-02,150.75
2022-03-03,153.0
2022-03-04,157.0
2022-03-07,151.0
2022-03-08,145.0
2022-03-09,139.25
2022-03-10,134.05
2022-03-11,139.4
2022-03-14,144.95
2022-03-15,150.7
2022-03-16,155.5
2022-03-17,155.5
2022-03-18,155.5
2022-03-21,155.5
2022-03-22,155.5
2022-03-23,155.5
2022-03-24,155.5
2022-03-25,155.5
2022-03-28,155.5
2022-03-29,155.5
2022-03-30,155.5
2022-03-31,155.5
2022-04-01,155.0
2022-04-04,155.0
2022-04-05,155.0
2022-04-06,155.0
2022-04-07,155.0
2022-04-08,155.0
2022-04-11,155.0
2022-04-12,155.0
2022-04-13,155.0
2022-04-14,155.0
2022-04-15,155.0
2022-04-18,155.0
2022-04-19,155.0
2022-04-20,155.0
2022-04-21,154.0
2022-04-22,154.0
2022-04-25,154.0
2022-04-26,154.0
2022-04-27,154.0
2022-04-28,154.0
2022-04-29,154.0
2022-05-04,154.0
2022-05-05,154.0
2022-05-06,147.85
2022-05-09,144.9
2022-05-10,144.9
2022-05-11,144.9
2022-05-12,144.9
2022-05-13,144.9
2022-05-16,139.15
2022-05-17,133.6
2022-05-18,132.0
2022-05-19,132.0
2022-05-20,132.0
2022-05-23,135.0
2022-05-24,135.0
2022-05-25,135.0
2022-05-26,139.15
2022-05-27,139.15
2022-05-30,139.15
2022-05-31,139.15
2022-06-01,139.15
2022-06-02,139.15
2022-06-03,139.15
2022-06-06,139.15
2022-06-07,139.15
2022-06-08,139.15
2022-06-09,139.15
2022-06-10,139.15
2022-06-13,139.15
2022-06-14,139.15
2022-06-15,139.15
2022-06-16,139.15
2022-06-17,134.0
2022-06-20,134.0
2022-06-21,134.0
2022-06-22,134.0
2022-06-23,134.0
2022-06-24,134.0
2022-06-27,139.0
2022-06-28,139.0
2022-06-29,139.0
2022-06-30,139.0
2022-07-01,139.0
2022-07-04,139.0
2022-07-05,139.0
2022-07-06,139.0
2022-07-07,139.0
2022-07-08,139.0
2022-07-12,139.0
2022-07-13,139.0
2022-07-14,139.0
2022-07-15,139.0
2022-07-18,139.0
2022-07-19,139.0
2022-07-20,139.0
2022-07-21,139.0
2022-07-22,139.0
2022-07-25,139.0
2022-07-26,139.0
2022-07-27,139.0
2022-07-28,139.0
2022-07-29,139.0
2022-08-01,139.0
2022-08-02,139.0
2022-08-03,139.0
2022-08-04,139.0
2022-08-05,139.0
2022-08-08,139.0
2022-08-09,139.0
2022-08-10,139.0
2022-08-11,139.0
2022-08-12,139.0
2022-08-15,139.0
2022-08-16,139.0
2022-08-17,139.0
2022-08-18,139.0
2022-08-19,144.5
2022-08-22,144.5
2022-08-23,147.0
2022-08-24,147.0
2022-08-25,147.0
2022-08-26,150.5
2022-08-29,150.5
2022-08-30,150.5
2022-08-31,150.5
2022-09-01,150.5
2022-09-02,150.5
2022-09-05,150.5
2022-09-06,150.5
2022-09-07,150.5
2022-09-08,150.5
2022-09-09,150.5
2022-09-12,150.5
2022-09-13,150.5
2022-09-14,150.5
2022-09-15,150.5
2022-09-16,150.5
2022-09-19,155.0
2022-09-20,155.0
2022-09-21,155.0
2022-09-22,155.0
2022-09-23,155.0
2022-09-26,155.0
2022-09-27,151.5
2022-09-28,151.5
2022-09-29,150.0
2022-09-30,150.0
2022-10-03,150.0
2022-10-04,150.0
2022-10-05,150.0
2022-10-06,150.0
2022-10-07,150.0
2022-10-11,150.0
2022-10-12,150.0
2022-10-13,150.0
2022-10-14,150.0
2022-10-17,150.0
2022-10-18,150.0
2022-10-19,150.0
2022-10-20,150.0
2022-10-21,150.0
2022-10-24,150.0
2022-10-25,150.0
2022-10-26,150.0
2022-10-27,150.0
2022-10-28,150.0
2022-10-31,150.0
2022-11-01,150.0
2022-11-02,150.0
2022-11-03,145.5
2022-11-04,145.5
2022-11-07,145.5
2022-11-08,139.8
2022-11-09,139.8
2022-11-10,139.8
2022-11-11,145.0
2022-11-14,139.3
2022-11-15,144.0
2022-11-16,149.0
2022-11-17,149.0
2022-11-21,149.0
2022-11-22,149.0
2022-11-23,149.0
2022-11-24,149.0
2022-11-25,149.0
2022-11-28,149.0
2022-11-29,149.0
2022-11-30,149.85
2022-12-01,149.85
2022-12-02,149.85
2022-12-05,149.85
2022-12-06,149.85
2022-12-07,149.85
2022-12-08,149.85
2022-12-09,150.9
2022-12-12,150.9
2022-12-13,150.9
2022-12-14,150.9
2022-12-15,150.9
2022-12-16,150.9
2022-12-19,150.9
2022-12-20,146.0
2022-12-21,146.0
2022-12-22,150.0
2022-12-23,150.0
2022-12-26,150.0
2022-12-27,150.0
2022-12-28,150.0
2022-12-29,150.0
2022-12-30,150.0
2023-01-02,155.65
2023-01-03,155.65
2023-01-04,155.65
2023-01-05,155.65
2023-01-06,150.0
2023-01-09,150.0
2023-01-10,149.0
2023-01-12,149.0
2023-01-13,149.0
2023-01-16,149.0
2023-01-17,149.0
2023-01-18,149.0
2023-01-19,149.0
2023-01-20,149.0
2023-01-23,149.0
2023-01-24,149.0
2023-01-25,149.0
2023-01-26,149.0
2023-01-27,149.0
2023-01-30,149.0
2023-01-31,149.0
2023-02-01,149.0
2023-02-02,149.0
2023-02-03,149.0
2023-02-06,149.0
2023-02-07,149.0
2023-02-08,149.0
2023-02-09,149.0
2023-02-10,149.0
2023-02-13,149.0
2023-02-14,149.0
2023-02-15,149.0
2023-02-16,149.0
2023-02-17,149.0
2023-02-20,149.0
2023-02-21,149.0
2023-02-22,149.0
2023-02-23,149.0
2023-02-24,149.0
2023-02-27,149.0
2023-02-28,143.05
2023-03-01,137.4
2023-03-02,137.4
2023-03-03,137.4
2023-03-06,140.0
2023-03-07,140.0
2023-03-08,140.0
2023-03-09,135.0
2023-03-10,130.0
2023-03-13,130.0
2023-03-14,124.9
2023-03-15,124.0
2023-03-16,124.0
2023-03-17,124.0
2023-03-20,124.0
2023-03-21,125.0
2023-03-22,125.0
2023-03-23,125.0
2023-03-24,125.0
2023-03-27,125.0
2023-03-28,125.0
2023-03-29,125.0
2023-03-30,125.0
2023-03-31,125.0
2023-04-03,125.0
2023-04-04,125.0
2023-04-05,125.0
2023-04-06,125.1
2023-04-07,126.0
2023-04-10,126.0
2023-04-11,130.0
2023-04-12,130.0
2023-04-13,130.0
2023-04-14,130.0
2023-04-17,130.0
2023-04-18,130.0
2023-04-19,130.0
2023-04-20,130.0
2023-04-21,130.0
2023-04-25,132.0
2023-04-26,132.0
2023-04-27,132.0
2023-04-28,132.0
2023-05-02,132.0
2023-05-03,132.0
2023-05-04,132.0
2023-05-05,132.0
2023-05-08,132.0
2023-05-09,132.0
2023-05-10,132.0
2023-05-11,132.0
2023-05-12,132.0
2023-05-15,137.0
2023-05-16,137.0
2023-05-17,142.0
2023-05-18,142.0
2023-05-19,142.0
2023-05-22,147.0
2023-05-23,147.0
2023-05-24,147.0
2023-05-25,147.0
2023-05-26,147.0
2023-05-29,147.0
2023-05-30,147.0
2023-05-31,147.0
2023-06-01,147.0
2023-06-02,145.0
2023-06-05,145.0
2023-06-06,141.5
2023-06-07,141.5
2023-06-08,145.0
2023-06-09,145.0
2023-06-12,145.0
2023-06-13,145.0
2023-06-14,147.0
2023-06-15,147.0
2023-06-16,147.0
2023-06-19,147.0
2023-06-20,147.0
2023-06-21,147.0
2023-06-22,147.0
2023-06-23,150.0
2023-06-26,150.0
2023-06-27,150.0
2023-06-28,155.0
2023-07-03,155.0
2023-07-04,155.0
2023-07-05,155.0
2023-07-06,155.0
2023-07-07,154.9
2023-07-10,154.0
2023-07-11,154.0
2023-07-12,155.0
2023-07-13,155.0
2023-07-14,155.0
2023-07-17,155.0
2023-07-18,153.9
2023-07-20,153.9
2023-07-21,153.9
2023-07-24,153.0
2023-07-25,153.0
2023-07-26,152.9
2023-07-27,152.9
2023-07-28,152.9
2023-07-31,152.9
2023-08-01,152.9
2023-08-02,152.9
2023-08-03,152.9
2023-08-04,152.9
2023-08-07,152.9
2023-08-08,152.9
2023-08-09,152.9
2023-08-10,148.5
2023-08-11,148.5
2023-08-15,148.5
2023-08-16,148.5
2023-08-17,148.5
2023-08-18,148.5
2023-08-22,148.5
2023-08-23,148.5
2023-08-24,148.5
2023-08-25,148.5
2023-08-28,148.5
2023-08-29,148.5
2023-08-30,148.5
2023-08-31,148.5
2023-09-01,148.5
2023-09-04,148.5
2023-09-05,148.5
2023-09-06,148.5
2023-09-07,148.5
2023-09-08,148.5
2023-09-11,148.5
2023-09-12,142.6
2023-09-13,137.0
2023-09-14,134.25
2023-09-15,134.25
2023-09-18,134.25
2023-09-19,134.25
2023-09-20,139.6
2023-09-21,139.6
2023-09-22,139.5
2023-09-25,139.5
2023-09-26,139.5
2023-09-27,139.5
2023-10-02,138.8
2023-10-03,138.8
2023-10-04,138.8
2023-10-05,138.8
2023-10-06,138.8
2023-10-09,138.8
2023-10-10,138.8
2023-10-11,138.4
2023-10-12,138.4
2023-10-13,138.4
2023-10-16,138.4
2023-10-17,138.4
2023-10-18,138.4
2023-10-19,138.4
2023-10-20,138.4
2023-10-23,138.4
2023-10-24,138.4
2023-10-25,138.4
2023-10-26,138.4
2023-10-27,138.4
2023-10-30,131.0
2023-10-31,138.0
2023-11-01,138.0
2023-11-02,138.0
2023-11-03,138.0
2023-11-07,138.0
2023-11-08,138.0
2023-11-09,138.0
2023-11-10,138.0
2023-11-13,138.0
2023-11-14,138.0
2023-11-15,138.0
2023-11-16,138.0
2023-11-17,138.0
2023-11-20,138.0
2023-11-21,129.75
2023-11-22,122.0
2023-11-23,115.0
2023-11-24,109.0
2023-11-27,115.0
2023-11-28,115.0
2023-11-29,121.0
2023-11-30,124.0
2023-12-01,124.0
2023-12-04,124.0
2023-12-05,121.0
2023-12-06,121.0
2023-12-07,121.0
2023-12-08,121.0
2023-12-11,121.0
2023-12-12,121.0
2023-12-13,121.0
2023-12-14,113.75
2023-12-15,114.0
2023-12-18,115.0
2023-12-19,114.9
2023-12-20,114.0
2023-12-21,115.0
2023-12-22,108.5
2023-12-25,108.5
2023-12-26,108.5
2023-12-27,114.0
2023-12-28,114.0
2023-12-29,119.8
2024-01-02,117.8
2024-01-03,117.8
2024-01-04,117.8
2024-01-05,117.8
2024-01-08,117.8
2024-01-09,117.8
2024-01-10,117.8
2024-01-12,110.75
2024-01-15,110.0
2024-01-16,110.0
2024-01-17,110.0
2024-01-18,108.0
2024-01-19,105.0
2024-01-22,105.0
2024-01-23,105.0
2024-01-24,105.0
2024-01-25,111.0
2024-01-26,111.0
2024-01-29,110.0
2024-01-30,114.3
2024-01-31,114.3
2024-02-01,114.3
2024-02-02,114.3
2024-02-05,109.9
2024-02-06,109.9
2024-02-07,112.0
2024-02-08,106.0
2024-02-09,106.0
2024-02-12,106.5
2024-02-13,106.5
2024-02-14,112.0
2024-02-15,106.0
2024-02-16,105.0
2024-02-19,105.0
2024-02-20,106.1
2024-02-21,106.0
2024-02-22,106.0
2024-02-23,106.0
2024-02-26,105.0
2024-02-27,105.0
2024-02-28,101.4
2024-02-29,106.0
2024-03-01,101.4
2024-03-04,101.1
2024-03-05,100.0
2024-03-06,100.0
2024-03-07,100.0
2024-03-08,100.0
2024-03-11,100.0
2024-03-12,100.0
2024-03-13,104.0
2024-03-14,104.0
2024-03-15,100.0
2024-03-18,100.0
2024-03-19,100.0
2024-03-20,102.5
2024-03-21,102.4
2024-03-22,102.4
2024-03-25,102.4
2024-03-26,100.0
2024-03-27,100.0
2024-03-28,100.0
2024-03-29,94.03
2024-04-01,95.01
2024-04-02,95.02
2024-04-03,94.0
2024-04-04,95.0
2024-04-05,95.0
2024-04-08,95.03
2024-04-09,94.0
2024-04-15,98.9
2024-04-16,99.0
2024-04-17,99.0
2024-04-18,98.9
2024-04-19,99.0
2024-04-22,100.0
2024-04-23,95.1
2024-04-24,95.3
2024-04-25,95.3
2024-04-26,95.5
2024-04-29,99.0
2024-04-30,95.0
2024-05-02,95.1
2024-05-03,95.1
2024-05-06,99.0
2024-05-07,98.65
2024-05-08,100.0
2024-05-09,99.9
2024-05-10,99.0
2024-05-13,99.25
2024-05-14,98.9
2024-05-15,98.9
2024-05-16,93.5
2024-05-17,93.5
2024-05-20,99.0
2024-05-21,93.55
2024-05-22,93.55
2024-05-23,95.1
2024-05-24,96.2
2024-05-27,101.9
2024-05-28,101.9
2024-05-29,101.9
2024-05-30,101.9
2024-05-31,101.9
